seg_id	uttr_id	spkr_id	language	split	gender	age	duration	file
35219	BUL_SBC_05986		BUL	TRA			8.27	bg_train_05986.wav
35220	RUS_SBC_09133		RUS	TRA			4.7549375	ru_train_09133.wav
35221	HRV_SBC_09466		HRV	TRA			6.87	hr_train_09466.wav
35222	BUL_SBC_11252		BUL	TRA			4.6	bg_train_11252.wav
35223	BUL_SBC_17373		BUL	TRA			4.71	bg_train_17373.wav
35224	POL_SBC_09052		POL	TRA			6.75	pl_train_09052.wav
35225	CZE_SBC_06306		CZE	TRA			6.78	cz_train_06306.wav
35226	CZE_SBC_04473		CZE	TRA			6.0	cz_train_04473.wav
35227	BUL_SBC_09293		BUL	TRA			6.54	bg_train_09293.wav
35228	CZE_SBC_09507		CZE	TRA			6.06	cz_train_09507.wav
35229	BUL_SBC_16032		BUL	TRA			3.53	bg_train_16032.wav
35230	BUL_SBC_12859		BUL	TRA			5.22	bg_train_12859.wav
35231	UKR_SBC_06883		UKR	TRA			6.42	ua_train_06883.wav
35232	UKR_SBC_02665		UKR	TRA			4.36	ua_train_02665.wav
35233	HRV_SBC_05582		HRV	TRA			6.33	hr_train_05582.wav
35234	BUL_SBC_06115		BUL	TRA			3.86	bg_train_06115.wav
35235	HRV_SBC_05620		HRV	TRA			10.0	hr_train_05620.wav
35236	BUL_SBC_03235		BUL	TRA			3.46	bg_train_03235.wav
35237	BUL_SBC_04350		BUL	TRA			3.71	bg_train_04350.wav
35238	POL_SBC_01270		POL	TRA			7.54	pl_train_01270.wav
35239	HRV_SBC_06055		HRV	TRA			7.86	hr_train_06055.wav
35240	UKR_SBC_04991		UKR	TRA			3.01	ua_train_04991.wav
35241	CZE_SBC_05838		CZE	TRA			7.74	cz_train_05838.wav
35242	BUL_SBC_12599		BUL	TRA			3.59	bg_train_12599.wav
35243	RUS_SBC_01953		RUS	TRA			3.92	ru_train_01953.wav
35244	RUS_SBC_06425		RUS	TRA			6.52	ru_train_06425.wav
35245	UKR_SBC_03389		UKR	TRA			4.46	ua_train_03389.wav
35246	HRV_SBC_06161		HRV	TRA			10.0	hr_train_06161.wav
35247	BUL_SBC_09662		BUL	TRA			5.13	bg_train_09662.wav
35248	HRV_SBC_05937		HRV	TRA			9.971875	hr_train_05937.wav
35249	UKR_SBC_05285		UKR	TRA			3.29	ua_train_05285.wav
35250	BUL_SBC_16861		BUL	TRA			3.91	bg_train_16861.wav
35251	CZE_SBC_00282		CZE	TRA			4.83	cz_train_00282.wav
35252	BUL_SBC_03291		BUL	TRA			5.78	bg_train_03291.wav
35253	POL_SBC_09808		POL	TRA			5.25	pl_train_09808.wav
35254	POL_SBC_01053		POL	TRA			5.92	pl_train_01053.wav
35255	RUS_SBC_07411		RUS	TRA			7.63	ru_train_07411.wav
35256	CZE_SBC_01055		CZE	TRA			10.0	cz_train_01055.wav
35257	HRV_SBC_09144		HRV	TRA			7.74	hr_train_09144.wav
35258	HRV_SBC_06188		HRV	TRA			7.42	hr_train_06188.wav
35259	HRV_SBC_05967		HRV	TRA			7.71	hr_train_05967.wav
35260	HRV_SBC_06636		HRV	TRA			6.87	hr_train_06636.wav
35261	BUL_SBC_02093		BUL	TRA			5.67	bg_train_02093.wav
35262	BUL_SBC_12547		BUL	TRA			4.35	bg_train_12547.wav
35263	BUL_SBC_13995		BUL	TRA			3.37	bg_train_13995.wav
35264	POL_SBC_05238		POL	TRA			10.0	pl_train_05238.wav
35265	POL_SBC_09816		POL	TRA			10.0	pl_train_09816.wav
35266	CZE_SBC_01850		CZE	TRA			7.38	cz_train_01850.wav
35267	CZE_SBC_03617		CZE	TRA			5.55	cz_train_03617.wav
35268	UKR_SBC_04650		UKR	TRA			3.29	ua_train_04650.wav
35269	HRV_SBC_06243		HRV	TRA			7.05	hr_train_06243.wav
35270	RUS_SBC_16970		RUS	TRA			6.52	ru_train_16970.wav
35271	POL_SBC_05842		POL	TRA			6.06	pl_train_05842.wav
35272	BUL_SBC_02977		BUL	TRA			3.0	bg_train_02977.wav
35273	BUL_SBC_01373		BUL	TRA			3.69	bg_train_01373.wav
35274	HRV_SBC_01343		HRV	TRA			10.0	hr_train_01343.wav
35275	HRV_SBC_03665		HRV	TRA			4.83	hr_train_03665.wav
35276	RUS_SBC_05402		RUS	TRA			3.63	ru_train_05402.wav
35277	CZE_SBC_00834		CZE	TRA			7.29	cz_train_00834.wav
35278	POL_SBC_06375		POL	TRA			10.0	pl_train_06375.wav
35279	RUS_SBC_15604		RUS	TRA			4.42	ru_train_15604.wav
35280	HRV_SBC_07365		HRV	TRA			7.38	hr_train_07365.wav
35281	UKR_SBC_02851		UKR	TRA			4.38	ua_train_02851.wav
35282	BUL_SBC_14964		BUL	TRA			3.21	bg_train_14964.wav
35283	HRV_SBC_00906		HRV	TRA			7.06	hr_train_00906.wav
35284	CZE_SBC_10508		CZE	TRA			5.85	cz_train_10508.wav
35285	BUL_SBC_11064		BUL	TRA			5.42	bg_train_11064.wav
35286	BUL_SBC_09705		BUL	TRA			3.55	bg_train_09705.wav
35287	POL_SBC_04189		POL	TRA			6.93	pl_train_04189.wav
35288	CZE_SBC_04535		CZE	TRA			6.21	cz_train_04535.wav
35289	UKR_SBC_19539		UKR	TRA			3.71	ua_train_19539.wav
35290	BUL_SBC_12346		BUL	TRA			3.74	bg_train_12346.wav
35291	CZE_SBC_00297		CZE	TRA			5.25	cz_train_00297.wav
35292	POL_SBC_08868		POL	TRA			10.0	pl_train_08868.wav
35293	BUL_SBC_17785		BUL	TRA			5.67	bg_train_17785.wav
35294	UKR_SBC_07334		UKR	TRA			4.33	ua_train_07334.wav
35295	RUS_SBC_03653		RUS	TRA			3.54	ru_train_03653.wav
35296	UKR_SBC_07203		UKR	TRA			5.31	ua_train_07203.wav
35297	POL_SBC_04177		POL	TRA			5.59	pl_train_04177.wav
35298	RUS_SBC_15311		RUS	TRA			3.56	ru_train_15311.wav
35299	CZE_SBC_08641		CZE	TRA			6.15	cz_train_08641.wav
35300	UKR_SBC_09352		UKR	TRA			5.71	ua_train_09352.wav
35301	RUS_SBC_10452		RUS	TRA			3.09	ru_train_10452.wav
35302	CZE_SBC_07393		CZE	TRA			6.18	cz_train_07393.wav
35303	BUL_SBC_17846		BUL	TRA			4.84	bg_train_17846.wav
35304	BUL_SBC_17650		BUL	TRA			3.83	bg_train_17650.wav
35305	RUS_SBC_08861		RUS	TRA			4.35	ru_train_08861.wav
35306	UKR_SBC_07523		UKR	TRA			3.2	ua_train_07523.wav
35307	POL_SBC_03073		POL	TRA			4.86	pl_train_03073.wav
35308	CZE_SBC_05088		CZE	TRA			8.34	cz_train_05088.wav
35309	UKR_SBC_19283		UKR	TRA			3.04	ua_train_19283.wav
35310	HRV_SBC_01919		HRV	TRA			8.82	hr_train_01919.wav
35311	CZE_SBC_06266		CZE	TRA			4.62	cz_train_06266.wav
35312	RUS_SBC_11898		RUS	TRA			3.02	ru_train_11898.wav
35313	BUL_SBC_15126		BUL	TRA			5.41	bg_train_15126.wav
35314	HRV_SBC_07189		HRV	TRA			5.08	hr_train_07189.wav
35315	CZE_SBC_10106		CZE	TRA			7.65	cz_train_10106.wav
35316	RUS_SBC_07308		RUS	TRA			4.0	ru_train_07308.wav
35317	CZE_SBC_01302		CZE	TRA			6.66	cz_train_01302.wav
35318	RUS_SBC_06293		RUS	TRA			3.19	ru_train_06293.wav
35319	BUL_SBC_15847		BUL	TRA			5.57	bg_train_15847.wav
35320	CZE_SBC_11028		CZE	TRA			6.39	cz_train_11028.wav
35321	RUS_SBC_16753		RUS	TRA			3.01	ru_train_16753.wav
35322	CZE_SBC_04278		CZE	TRA			5.0	cz_train_04278.wav
35323	BUL_SBC_06632		BUL	TRA			3.62	bg_train_06632.wav
35324	POL_SBC_08448		POL	TRA			7.71	pl_train_08448.wav
35325	BUL_SBC_09810		BUL	TRA			4.78	bg_train_09810.wav
35326	UKR_SBC_14985		UKR	TRA			3.8	ua_train_14985.wav
35327	BUL_SBC_16635		BUL	TRA			5.14	bg_train_16635.wav
35328	UKR_SBC_11237		UKR	TRA			3.7	ua_train_11237.wav
35329	BUL_SBC_08471		BUL	TRA			3.47	bg_train_08471.wav
35330	POL_SBC_06285		POL	TRA			5.84	pl_train_06285.wav
35331	CZE_SBC_03401		CZE	TRA			6.87	cz_train_03401.wav
35332	BUL_SBC_06906		BUL	TRA			5.93	bg_train_06906.wav
35333	HRV_SBC_08743		HRV	TRA			7.41	hr_train_08743.wav
35334	HRV_SBC_01051		HRV	TRA			5.12	hr_train_01051.wav
35335	CZE_SBC_01667		CZE	TRA			7.29	cz_train_01667.wav
35336	HRV_SBC_09736		HRV	TRA			6.42	hr_train_09736.wav
35337	UKR_SBC_00244		UKR	TRA			3.41	ua_train_00244.wav
35338	RUS_SBC_13305		RUS	TRA			3.58	ru_train_13305.wav
35339	POL_SBC_04330		POL	TRA			6.03	pl_train_04330.wav
35340	BUL_SBC_15830		BUL	TRA			4.85	bg_train_15830.wav
35341	HRV_SBC_05773		HRV	TRA			7.65	hr_train_05773.wav
35342	POL_SBC_06745		POL	TRA			4.65	pl_train_06745.wav
35343	POL_SBC_05502		POL	TRA			6.27	pl_train_05502.wav
35344	UKR_SBC_11456		UKR	TRA			4.04	ua_train_11456.wav
35345	BUL_SBC_12963		BUL	TRA			5.33	bg_train_12963.wav
35346	BUL_SBC_13813		BUL	TRA			7.26	bg_train_13813.wav
35347	BUL_SBC_13242		BUL	TRA			7.87	bg_train_13242.wav
35348	CZE_SBC_01095		CZE	TRA			6.24	cz_train_01095.wav
35349	RUS_SBC_03850		RUS	TRA			3.9	ru_train_03850.wav
35350	HRV_SBC_00607		HRV	TRA			5.91	hr_train_00607.wav
35351	CZE_SBC_03632		CZE	TRA			3.18	cz_train_03632.wav
35352	CZE_SBC_10320		CZE	TRA			5.55	cz_train_10320.wav
35353	CZE_SBC_07768		CZE	TRA			9.48	cz_train_07768.wav
35354	CZE_SBC_09585		CZE	TRA			6.06	cz_train_09585.wav
35355	BUL_SBC_04694		BUL	TRA			5.23	bg_train_04694.wav
35356	CZE_SBC_00082		CZE	TRA			4.71	cz_train_00082.wav
35357	UKR_SBC_02672		UKR	TRA			5.32	ua_train_02672.wav
35358	HRV_SBC_05514		HRV	TRA			8.21	hr_train_05514.wav
35359	HRV_SBC_03749		HRV	TRA			6.57	hr_train_03749.wav
35360	UKR_SBC_11074		UKR	TRA			10.0	ua_train_11074.wav
35361	CZE_SBC_06823		CZE	TRA			4.83	cz_train_06823.wav
35362	UKR_SBC_00216		UKR	TRA			3.9	ua_train_00216.wav
35363	BUL_SBC_06525		BUL	TRA			6.29	bg_train_06525.wav
35364	RUS_SBC_14718		RUS	TRA			7.75	ru_train_14718.wav
35365	POL_SBC_04661		POL	TRA			7.65	pl_train_04661.wav
35366	POL_SBC_00295		POL	TRA			9.61	pl_train_00295.wav
35367	BUL_SBC_16947		BUL	TRA			4.07	bg_train_16947.wav
35368	UKR_SBC_23474		UKR	TRA			3.42	ua_train_23474.wav
35369	BUL_SBC_15100		BUL	TRA			5.8	bg_train_15100.wav
35370	CZE_SBC_04292		CZE	TRA			9.42	cz_train_04292.wav
35371	HRV_SBC_05128		HRV	TRA			5.19	hr_train_05128.wav
35372	HRV_SBC_09870		HRV	TRA			6.84	hr_train_09870.wav
35373	HRV_SBC_04110		HRV	TRA			10.0	hr_train_04110.wav
35374	UKR_SBC_21082		UKR	TRA			4.45	ua_train_21082.wav
35375	RUS_SBC_16580		RUS	TRA			3.11	ru_train_16580.wav
35376	CZE_SBC_05895		CZE	TRA			7.86	cz_train_05895.wav
35377	CZE_SBC_04572		CZE	TRA			6.6	cz_train_04572.wav
35378	RUS_SBC_07746		RUS	TRA			3.14	ru_train_07746.wav
35379	RUS_SBC_18487		RUS	TRA			3.62	ru_train_18487.wav
35380	BUL_SBC_11618		BUL	TRA			4.2	bg_train_11618.wav
35381	CZE_SBC_09324		CZE	TRA			5.49	cz_train_09324.wav
35382	HRV_SBC_00836		HRV	TRA			10.0	hr_train_00836.wav
35383	POL_SBC_03426		POL	TRA			5.07	pl_train_03426.wav
35384	POL_SBC_01896		POL	TRA			4.92	pl_train_01896.wav
35385	CZE_SBC_06537		CZE	TRA			7.2	cz_train_06537.wav
35386	CZE_SBC_07106		CZE	TRA			3.03	cz_train_07106.wav
35387	RUS_SBC_18874		RUS	TRA			5.67	ru_train_18874.wav
35388	CZE_SBC_04375		CZE	TRA			5.4824375	cz_train_04375.wav
35389	CZE_SBC_07036		CZE	TRA			5.61	cz_train_07036.wav
35390	RUS_SBC_02034		RUS	TRA			4.45	ru_train_02034.wav
35391	UKR_SBC_05579		UKR	TRA			3.82	ua_train_05579.wav
35392	UKR_SBC_14752		UKR	TRA			3.12	ua_train_14752.wav
35393	RUS_SBC_08513		RUS	TRA			3.83	ru_train_08513.wav
35394	CZE_SBC_01329		CZE	TRA			10.0	cz_train_01329.wav
35395	HRV_SBC_02717		HRV	TRA			6.53	hr_train_02717.wav
35396	RUS_SBC_10020		RUS	TRA			3.92	ru_train_10020.wav
35397	UKR_SBC_01278		UKR	TRA			5.03	ua_train_01278.wav
35398	UKR_SBC_21833		UKR	TRA			4.65	ua_train_21833.wav
35399	POL_SBC_02974		POL	TRA			7.59	pl_train_02974.wav
35400	POL_SBC_07678		POL	TRA			8.37	pl_train_07678.wav
35401	CZE_SBC_11012		CZE	TRA			6.21	cz_train_11012.wav
35402	CZE_SBC_03769		CZE	TRA			8.0	cz_train_03769.wav
35403	RUS_SBC_19120		RUS	TRA			5.53	ru_train_19120.wav
35404	RUS_SBC_07982		RUS	TRA			3.49	ru_train_07982.wav
35405	UKR_SBC_08953		UKR	TRA			5.45	ua_train_08953.wav
35406	RUS_SBC_00680		RUS	TRA			3.24	ru_train_00680.wav
35407	RUS_SBC_03335		RUS	TRA			3.74	ru_train_03335.wav
35408	BUL_SBC_02913		BUL	TRA			4.45	bg_train_02913.wav
35409	RUS_SBC_11414		RUS	TRA			4.82	ru_train_11414.wav
35410	CZE_SBC_06360		CZE	TRA			8.61	cz_train_06360.wav
35411	POL_SBC_00104		POL	TRA			4.96	pl_train_00104.wav
35412	RUS_SBC_11123		RUS	TRA			4.48	ru_train_11123.wav
35413	CZE_SBC_01068		CZE	TRA			5.58	cz_train_01068.wav
35414	RUS_SBC_18415		RUS	TRA			5.17	ru_train_18415.wav
35415	CZE_SBC_03552		CZE	TRA			7.17	cz_train_03552.wav
35416	HRV_SBC_00892		HRV	TRA			5.85	hr_train_00892.wav
35417	UKR_SBC_00452		UKR	TRA			5.03	ua_train_00452.wav
35418	HRV_SBC_01776		HRV	TRA			7.26	hr_train_01776.wav
35419	BUL_SBC_06241		BUL	TRA			5.27	bg_train_06241.wav
35420	BUL_SBC_13304		BUL	TRA			5.91	bg_train_13304.wav
35421	RUS_SBC_11498		RUS	TRA			3.23	ru_train_11498.wav
35422	BUL_SBC_09270		BUL	TRA			4.51	bg_train_09270.wav
35423	HRV_SBC_00099		HRV	TRA			3.2789375	hr_train_00099.wav
35424	HRV_SBC_07639		HRV	TRA			6.96	hr_train_07639.wav
35425	CZE_SBC_09731		CZE	TRA			10.0	cz_train_09731.wav
35426	CZE_SBC_01794		CZE	TRA			4.08	cz_train_01794.wav
35427	CZE_SBC_10054		CZE	TRA			7.68	cz_train_10054.wav
35428	UKR_SBC_07342		UKR	TRA			3.06	ua_train_07342.wav
35429	UKR_SBC_08207		UKR	TRA			3.860625	ua_train_08207.wav
35430	RUS_SBC_03075		RUS	TRA			6.14	ru_train_03075.wav
35431	HRV_SBC_09898		HRV	TRA			6.58	hr_train_09898.wav
35432	CZE_SBC_09949		CZE	TRA			7.5	cz_train_09949.wav
35433	UKR_SBC_02828		UKR	TRA			3.42	ua_train_02828.wav
35434	RUS_SBC_08646		RUS	TRA			6.88	ru_train_08646.wav
35435	UKR_SBC_07887		UKR	TRA			3.59	ua_train_07887.wav
35436	CZE_SBC_00002		CZE	TRA			4.62	cz_train_00002.wav
35437	BUL_SBC_06986		BUL	TRA			4.57	bg_train_06986.wav
35438	BUL_SBC_02034		BUL	TRA			5.32	bg_train_02034.wav
35439	BUL_SBC_12134		BUL	TRA			5.29	bg_train_12134.wav
35440	POL_SBC_03846		POL	TRA			5.42	pl_train_03846.wav
35441	UKR_SBC_10480		UKR	TRA			5.63	ua_train_10480.wav
35442	BUL_SBC_08313		BUL	TRA			4.29	bg_train_08313.wav
35443	CZE_SBC_08695		CZE	TRA			5.31	cz_train_08695.wav
35444	RUS_SBC_12649		RUS	TRA			8.76	ru_train_12649.wav
35445	CZE_SBC_01690		CZE	TRA			6.03	cz_train_01690.wav
35446	BUL_SBC_05664		BUL	TRA			7.25	bg_train_05664.wav
35447	BUL_SBC_11857		BUL	TRA			3.54	bg_train_11857.wav
35448	CZE_SBC_10156		CZE	TRA			4.0	cz_train_10156.wav
35449	RUS_SBC_12862		RUS	TRA			7.17	ru_train_12862.wav
35450	HRV_SBC_02105		HRV	TRA			6.16	hr_train_02105.wav
35451	BUL_SBC_15446		BUL	TRA			6.72	bg_train_15446.wav
35452	UKR_SBC_20155		UKR	TRA			3.39	ua_train_20155.wav
35453	HRV_SBC_05740		HRV	TRA			6.74	hr_train_05740.wav
35454	UKR_SBC_04049		UKR	TRA			3.76	ua_train_04049.wav
35455	UKR_SBC_03707		UKR	TRA			4.69	ua_train_03707.wav
35456	HRV_SBC_00168		HRV	TRA			7.92	hr_train_00168.wav
35457	CZE_SBC_02704		CZE	TRA			6.15	cz_train_02704.wav
35458	POL_SBC_08266		POL	TRA			8.385375	pl_train_08266.wav
35459	BUL_SBC_06158		BUL	TRA			4.49	bg_train_06158.wav
35460	BUL_SBC_14724		BUL	TRA			4.95	bg_train_14724.wav
35461	CZE_SBC_04489		CZE	TRA			7.48	cz_train_04489.wav
35462	CZE_SBC_00229		CZE	TRA			7.92	cz_train_00229.wav
35463	RUS_SBC_06179		RUS	TRA			7.01	ru_train_06179.wav
35464	BUL_SBC_09939		BUL	TRA			4.49	bg_train_09939.wav
35465	POL_SBC_06673		POL	TRA			8.8	pl_train_06673.wav
35466	RUS_SBC_08108		RUS	TRA			3.72	ru_train_08108.wav
35467	POL_SBC_09806		POL	TRA			5.49	pl_train_09806.wav
35468	RUS_SBC_18911		RUS	TRA			7.4	ru_train_18911.wav
35469	BUL_SBC_17688		BUL	TRA			4.97	bg_train_17688.wav
35470	POL_SBC_09482		POL	TRA			6.13	pl_train_09482.wav
35471	POL_SBC_03414		POL	TRA			6.75	pl_train_03414.wav
35472	CZE_SBC_04589		CZE	TRA			5.3	cz_train_04589.wav
35473	BUL_SBC_00996		BUL	TRA			3.13	bg_train_00996.wav
35474	UKR_SBC_12728		UKR	TRA			3.14	ua_train_12728.wav
35475	RUS_SBC_17968		RUS	TRA			3.13	ru_train_17968.wav
35476	BUL_SBC_07565		BUL	TRA			7.29	bg_train_07565.wav
35477	HRV_SBC_03865		HRV	TRA			6.95	hr_train_03865.wav
35478	BUL_SBC_10492		BUL	TRA			3.01	bg_train_10492.wav
35479	UKR_SBC_02385		UKR	TRA			4.75	ua_train_02385.wav
35480	HRV_SBC_07836		HRV	TRA			6.93	hr_train_07836.wav
35481	POL_SBC_09789		POL	TRA			5.55	pl_train_09789.wav
35482	BUL_SBC_07943		BUL	TRA			4.2	bg_train_07943.wav
35483	CZE_SBC_04892		CZE	TRA			3.99	cz_train_04892.wav
35484	BUL_SBC_10407		BUL	TRA			7.71	bg_train_10407.wav
35485	HRV_SBC_04673		HRV	TRA			7.34	hr_train_04673.wav
35486	POL_SBC_05673		POL	TRA			7.14	pl_train_05673.wav
35487	HRV_SBC_07966		HRV	TRA			6.2	hr_train_07966.wav
35488	RUS_SBC_07939		RUS	TRA			3.53	ru_train_07939.wav
35489	UKR_SBC_20526		UKR	TRA			4.04	ua_train_20526.wav
35490	RUS_SBC_03806		RUS	TRA			5.57	ru_train_03806.wav
35491	RUS_SBC_03055		RUS	TRA			3.57	ru_train_03055.wav
35492	BUL_SBC_03981		BUL	TRA			3.65	bg_train_03981.wav
35493	RUS_SBC_09159		RUS	TRA			3.03	ru_train_09159.wav
35494	UKR_SBC_12700		UKR	TRA			4.86	ua_train_12700.wav
35495	HRV_SBC_08817		HRV	TRA			6.54	hr_train_08817.wav
35496	RUS_SBC_12048		RUS	TRA			3.63	ru_train_12048.wav
35497	BUL_SBC_16836		BUL	TRA			3.27	bg_train_16836.wav
35498	RUS_SBC_18329		RUS	TRA			9.81	ru_train_18329.wav
35499	BUL_SBC_08070		BUL	TRA			4.84	bg_train_08070.wav
35500	UKR_SBC_22540		UKR	TRA			6.79	ua_train_22540.wav
35501	UKR_SBC_10332		UKR	TRA			3.07	ua_train_10332.wav
35502	POL_SBC_02150		POL	TRA			6.7	pl_train_02150.wav
35503	POL_SBC_08248		POL	TRA			7.6	pl_train_08248.wav
35504	HRV_SBC_03426		HRV	TRA			7.32	hr_train_03426.wav
35505	UKR_SBC_21834		UKR	TRA			3.4	ua_train_21834.wav
35506	RUS_SBC_04867		RUS	TRA			4.56	ru_train_04867.wav
35507	UKR_SBC_15530		UKR	TRA			3.96	ua_train_15530.wav
35508	BUL_SBC_13855		BUL	TRA			3.44	bg_train_13855.wav
35509	UKR_SBC_06956		UKR	TRA			5.11	ua_train_06956.wav
35510	RUS_SBC_01889		RUS	TRA			3.17	ru_train_01889.wav
35511	POL_SBC_01770		POL	TRA			7.08	pl_train_01770.wav
35512	RUS_SBC_01804		RUS	TRA			4.74	ru_train_01804.wav
35513	POL_SBC_01727		POL	TRA			7.05	pl_train_01727.wav
35514	BUL_SBC_07545		BUL	TRA			3.54	bg_train_07545.wav
35515	CZE_SBC_03813		CZE	TRA			6.2071875	cz_train_03813.wav
35516	BUL_SBC_00118		BUL	TRA			3.03	bg_train_00118.wav
35517	HRV_SBC_09855		HRV	TRA			7.32	hr_train_09855.wav
35518	POL_SBC_07597		POL	TRA			6.87	pl_train_07597.wav
35519	POL_SBC_00299		POL	TRA			7.05	pl_train_00299.wav
35520	RUS_SBC_08048		RUS	TRA			8.27	ru_train_08048.wav
35521	BUL_SBC_06644		BUL	TRA			4.91	bg_train_06644.wav
35522	CZE_SBC_04782		CZE	TRA			5.0710000000000015	cz_train_04782.wav
35523	POL_SBC_00119		POL	TRA			5.61	pl_train_00119.wav
35524	RUS_SBC_16046		RUS	TRA			5.35	ru_train_16046.wav
35525	UKR_SBC_04984		UKR	TRA			3.13	ua_train_04984.wav
35526	BUL_SBC_03247		BUL	TRA			4.69	bg_train_03247.wav
35527	CZE_SBC_06402		CZE	TRA			8.7	cz_train_06402.wav
35528	UKR_SBC_18218		UKR	TRA			7.17	ua_train_18218.wav
35529	RUS_SBC_16330		RUS	TRA			5.91	ru_train_16330.wav
35530	HRV_SBC_02016		HRV	TRA			6.57	hr_train_02016.wav
35531	RUS_SBC_13331		RUS	TRA			4.7	ru_train_13331.wav
35532	POL_SBC_04119		POL	TRA			7.02	pl_train_04119.wav
35533	BUL_SBC_03239		BUL	TRA			3.92	bg_train_03239.wav
35534	BUL_SBC_12851		BUL	TRA			4.08	bg_train_12851.wav
35535	RUS_SBC_08514		RUS	TRA			4.14	ru_train_08514.wav
35536	POL_SBC_08369		POL	TRA			5.55	pl_train_08369.wav
35537	UKR_SBC_02937		UKR	TRA			3.0	ua_train_02937.wav
35538	HRV_SBC_08549		HRV	TRA			6.48	hr_train_08549.wav
35539	UKR_SBC_01946		UKR	TRA			3.59	ua_train_01946.wav
35540	RUS_SBC_02740		RUS	TRA			5.1	ru_train_02740.wav
35541	CZE_SBC_07132		CZE	TRA			5.85	cz_train_07132.wav
35542	HRV_SBC_01689		HRV	TRA			8.16	hr_train_01689.wav
35543	CZE_SBC_05347		CZE	TRA			4.23	cz_train_05347.wav
35544	UKR_SBC_20513		UKR	TRA			3.44	ua_train_20513.wav
35545	BUL_SBC_14207		BUL	TRA			5.016625	bg_train_14207.wav
35546	CZE_SBC_07321		CZE	TRA			4.14	cz_train_07321.wav
35547	RUS_SBC_08814		RUS	TRA			4.5	ru_train_08814.wav
35548	CZE_SBC_10658		CZE	TRA			5.37	cz_train_10658.wav
35549	POL_SBC_01271		POL	TRA			4.59	pl_train_01271.wav
35550	HRV_SBC_07904		HRV	TRA			9.22	hr_train_07904.wav
35551	CZE_SBC_08044		CZE	TRA			6.75	cz_train_08044.wav
35552	CZE_SBC_03907		CZE	TRA			4.28	cz_train_03907.wav
35553	CZE_SBC_01509		CZE	TRA			5.07	cz_train_01509.wav
35554	UKR_SBC_03866		UKR	TRA			3.25	ua_train_03866.wav
35555	POL_SBC_04463		POL	TRA			4.56	pl_train_04463.wav
35556	UKR_SBC_04270		UKR	TRA			3.11	ua_train_04270.wav
35557	POL_SBC_09145		POL	TRA			10.0	pl_train_09145.wav
35558	BUL_SBC_03003		BUL	TRA			3.71	bg_train_03003.wav
35559	POL_SBC_02650		POL	TRA			8.64	pl_train_02650.wav
35560	HRV_SBC_06049		HRV	TRA			5.19	hr_train_06049.wav
35561	POL_SBC_06492		POL	TRA			8.46	pl_train_06492.wav
35562	BUL_SBC_02046		BUL	TRA			6.43	bg_train_02046.wav
35563	HRV_SBC_01214		HRV	TRA			8.37	hr_train_01214.wav
35564	RUS_SBC_02120		RUS	TRA			4.85	ru_train_02120.wav
35565	UKR_SBC_21953		UKR	TRA			3.44	ua_train_21953.wav
35566	UKR_SBC_20897		UKR	TRA			4.43	ua_train_20897.wav
35567	BUL_SBC_06976		BUL	TRA			6.244375	bg_train_06976.wav
35568	HRV_SBC_03525		HRV	TRA			4.77	hr_train_03525.wav
35569	BUL_SBC_01551		BUL	TRA			3.41	bg_train_01551.wav
35570	POL_SBC_02496		POL	TRA			4.32	pl_train_02496.wav
35571	POL_SBC_03097		POL	TRA			5.79	pl_train_03097.wav
35572	CZE_SBC_06803		CZE	TRA			6.0	cz_train_06803.wav
35573	RUS_SBC_13390		RUS	TRA			4.6	ru_train_13390.wav
35574	BUL_SBC_06350		BUL	TRA			5.05	bg_train_06350.wav
35575	BUL_SBC_12929		BUL	TRA			4.6	bg_train_12929.wav
35576	HRV_SBC_01233		HRV	TRA			6.15	hr_train_01233.wav
35577	BUL_SBC_12843		BUL	TRA			3.4	bg_train_12843.wav
35578	RUS_SBC_05339		RUS	TRA			4.02	ru_train_05339.wav
35579	RUS_SBC_01214		RUS	TRA			3.75	ru_train_01214.wav
35580	UKR_SBC_16811		UKR	TRA			3.03	ua_train_16811.wav
35581	BUL_SBC_14635		BUL	TRA			4.06	bg_train_14635.wav
35582	RUS_SBC_14290		RUS	TRA			3.66	ru_train_14290.wav
35583	HRV_SBC_08587		HRV	TRA			5.69	hr_train_08587.wav
35584	HRV_SBC_04474		HRV	TRA			5.05	hr_train_04474.wav
35585	BUL_SBC_11005		BUL	TRA			6.42	bg_train_11005.wav
35586	HRV_SBC_03322		HRV	TRA			7.05	hr_train_03322.wav
35587	RUS_SBC_03808		RUS	TRA			3.01	ru_train_03808.wav
35588	UKR_SBC_18017		UKR	TRA			5.37	ua_train_18017.wav
35589	CZE_SBC_01335		CZE	TRA			3.72	cz_train_01335.wav
35590	CZE_SBC_03833		CZE	TRA			5.76	cz_train_03833.wav
35591	BUL_SBC_08849		BUL	TRA			4.14	bg_train_08849.wav
35592	RUS_SBC_19254		RUS	TRA			3.25	ru_train_19254.wav
35593	POL_SBC_02971		POL	TRA			6.55	pl_train_02971.wav
35594	POL_SBC_02391		POL	TRA			4.11	pl_train_02391.wav
35595	CZE_SBC_05807		CZE	TRA			6.03	cz_train_05807.wav
35596	HRV_SBC_04324		HRV	TRA			6.61	hr_train_04324.wav
35597	UKR_SBC_17347		UKR	TRA			3.3	ua_train_17347.wav
