uttr_id	spkr_id	language	split	gender	age	duration	file
RUS079_9	RUS079	RUS	TRA	female	33	7.365125	Russian/wav/079/RU079_9.wav
HRV063_19	HRV063	HRV	TRA	male	29	11.3100625	Croatian/wav/063/CR063_19.wav
HRV018_10	HRV018	HRV	TRA	male	27	21.2700625	Croatian/wav/018/CR018_10.wav
POL024_25	POL024	POL	TRA	female	36	12.375	Polish/wav/024/PL024_25.wav
RUS077_49	RUS077	RUS	TRA	female	23	10.925125	Russian/wav/077/RU077_49.wav
POL061_88	POL061	POL	TRA		42	7.4375	Polish/wav/061/PL061_88.wav
CZE040_9	CZE040	CZE	TRA	female	21	4.749625	Czech/wav/040/CZ040_9.wav
HRV086_38	HRV086	HRV	TRA	female	16	34.0100625	Croatian/wav/086/CR086_38.wav
CZE007_87	CZE007	CZE	TRA	male	33	6.4994375	Czech/wav/007/CZ007_87.wav
RUS076_38	RUS076	RUS	TRA	male	21	6.942625	Russian/wav/076/RU076_38.wav
HRV056_2	HRV056	HRV	TRA	female	18	11.4700625	Croatian/wav/056/CR056_2.wav
RUS053_67	RUS053	RUS	TRA	female	49	4.575125	Russian/wav/053/RU053_67.wav
RUS049_72	RUS049	RUS	TRA	male	20	4.295125	Russian/wav/049/RU049_72.wav
RUS055_65	RUS055	RUS	TRA	female	50	14.205125	Russian/wav/055/RU055_65.wav
BUL056_78	BUL056	BUL	TRA	female	24	4.5	Bulgarian/wav/056/BG056_78.wav
CZE020_4	CZE020	CZE	TRA	female	25	10.6865625	Czech/wav/020/CZ020_4.wav
RUS115_5	RUS115	RUS	TRA	female	26	9.790125	Russian/wav/115/RU115_5.wav
HRV081_57	HRV081	HRV	TRA	female	33	14.7100625	Croatian/wav/081/CR081_57.wav
BUL093_79	BUL093	BUL	TRA	female	54	15.0625	Bulgarian/wav/093/BG093_79.wav
BUL049_110	BUL049	BUL	TRA	male	48	15.8125	Bulgarian/wav/049/BG049_110.wav
POL013_18	POL013	POL	TRA	male	25	5.75	Polish/wav/013/PL013_18.wav
CZE068_15	CZE068	CZE	TRA	female	21	12.1239375	Czech/wav/068/CZ068_15.wav
RUS007_73	RUS007	RUS	TRA	female	20	3.402625	Russian/wav/007/RU007_73.wav
POL003_20	POL003	POL	TRA	male	40	10.9375	Polish/wav/003/PL003_20.wav
POL060_47	POL060	POL	TRA		23	19.125	Polish/wav/060/PL060_47.wav
CZE022_111	CZE022	CZE	TRA	male	47	12.873875	Czech/wav/022/CZ022_111.wav
BUL065_114	BUL065	BUL	TRA	female	23	5.9375	Bulgarian/wav/065/BG065_114.wav
CZE035_70	CZE035	CZE	TRA	female	21	3.24975	Czech/wav/035/CZ035_70.wav
HRV003_22	HRV003	HRV	TRA	male	65	5.9900625	Croatian/wav/003/CR003_22.wav
UKR017_3	UKR017	UKR	TRA	female	64	4.5625	Ukrainian/wav/017/UA017_3.wav
RUS018_90	RUS018	RUS	TRA	male	21	15.245125	Russian/wav/018/RU018_90.wav
RUS067_10	RUS067	RUS	TRA	male	30	4.685125	Russian/wav/067/RU067_10.wav
HRV015_10	HRV015	HRV	TRA	female	37	18.5600625	Croatian/wav/015/CR015_10.wav
RUS052_41	RUS052	RUS	TRA	male	25	6.745125	Russian/wav/052/RU052_41.wav
RUS073_11	RUS073	RUS	TRA	male	50	12.475125	Russian/wav/073/RU073_11.wav
HRV018_29	HRV018	HRV	TRA	male	27	11.7200625	Croatian/wav/018/CR018_29.wav
UKR005_1	UKR005	UKR	TRA	female	21	4.9375	Ukrainian/wav/005/UA005_1.wav
HRV059_31	HRV059	HRV	TRA	female	19	12.0400625	Croatian/wav/059/CR059_31.wav
UKR108_17	UKR108	UKR	TRA	male	62	4.9375	Ukrainian/wav/108/UA108_17.wav
POL045_43	POL045	POL	TRA		40	7.125	Polish/wav/045/PL045_43.wav
UKR097_22	UKR097	UKR	TRA	female	27	3.25	Ukrainian/wav/097/UA097_22.wav
RUS098_96	RUS098	RUS	TRA	male	25	3.865125	Russian/wav/098/RU098_96.wav
HRV069_19	HRV069	HRV	TRA	female	20	23.5100625	Croatian/wav/069/CR069_19.wav
BUL046_33	BUL046	BUL	TRA	male	25	4.0	Bulgarian/wav/046/BG046_33.wav
CZE051_104	CZE051	CZE	TRA	male	25	14.18625	Czech/wav/051/CZ051_104.wav
UKR044_85	UKR044	UKR	TRA	female	35	3.875	Ukrainian/wav/044/UA044_85.wav
HRV077_21	HRV077	HRV	TRA	female	38	4.4100625	Croatian/wav/077/CR077_21.wav
HRV083_184	HRV083	HRV	TRA	female	19	11.4700625	Croatian/wav/083/CR083_184.wav
BUL099_16	BUL099	BUL	TRA	male	28	13.3125	Bulgarian/wav/099/BG099_16.wav
BUL072_91	BUL072	BUL	TRA	male	20	3.875	Bulgarian/wav/072/BG072_91.wav
RUS095_22	RUS095	RUS	TRA	male	25	10.295125	Russian/wav/095/RU095_22.wav
UKR111_55	UKR111	UKR	TRA	male	22	3.5	Ukrainian/wav/111/UA111_55.wav
RUS121_146	RUS121	RUS	TRA	female	25	9.4750625	Russian/wav/121/RU121_146.wav
POL060_1	POL060	POL	TRA		23	8.5	Polish/wav/060/PL060_1.wav
BUL027_79	BUL027	BUL	TRA	male	59	8.3125	Bulgarian/wav/027/BG027_79.wav
CZE032_137	CZE032	CZE	TRA	female	24	17.5609375	Czech/wav/032/CZ032_137.wav
HRV026_19	HRV026	HRV	TRA	male	25	14.1500625	Croatian/wav/026/CR026_19.wav
RUS008_40	RUS008	RUS	TRA	female	25	13.675125	Russian/wav/008/RU008_40.wav
RUS061_19	RUS061	RUS	TRA	male	21	5.729125	Russian/wav/061/RU061_19.wav
BUL020_44	BUL020	BUL	TRA	female	33	4.1875	Bulgarian/wav/020/BG020_44.wav
POL036_12	POL036	POL	TRA		40	14.375	Polish/wav/036/PL036_12.wav
RUS068_9	RUS068	RUS	TRA	male	25	12.115125	Russian/wav/068/RU068_9.wav
HRV019_42	HRV019	HRV	TRA	male	47	17.5300625	Croatian/wav/019/CR019_42.wav
UKR071_45	UKR071	UKR	TRA	male	44	3.6875	Ukrainian/wav/071/UA071_45.wav
POL068_71	POL068	POL	TRA		23	3.125	Polish/wav/068/PL068_71.wav
BUL091_48	BUL091	BUL	TRA	male	51	16.25	Bulgarian/wav/091/BG091_48.wav
POL007_19	POL007	POL	TRA	male	42	8.0625	Polish/wav/007/PL007_19.wav
CZE051_11	CZE051	CZE	TRA	male	25	3.31225	Czech/wav/051/CZ051_11.wav
HRV067_32	HRV067	HRV	TRA	female	40	5.8700625	Croatian/wav/067/CR067_32.wav
POL070_94	POL070	POL	TRA		49	3.5625	Polish/wav/070/PL070_94.wav
POL070_81	POL070	POL	TRA		49	10.5625	Polish/wav/070/PL070_81.wav
CZE033_74	CZE033	CZE	TRA	male	18	7.6868125	Czech/wav/033/CZ033_74.wav
UKR052_13	UKR052	UKR	TRA	female	63	4.0625	Ukrainian/wav/052/UA052_13.wav
POL018_80	POL018	POL	TRA	male	25	6.125	Polish/wav/018/PL018_80.wav
RUS031_91	RUS031	RUS	TRA	female	22	5.992625	Russian/wav/031/RU031_91.wav
BUL101_41	BUL101	BUL	TRA	female	49	4.875	Bulgarian/wav/101/BG101_41.wav
UKR105_43	UKR105	UKR	TRA	male	28	3.25	Ukrainian/wav/105/UA105_43.wav
UKR091_6	UKR091	UKR	TRA	female	24	3.375	Ukrainian/wav/091/UA091_6.wav
POL091_64	POL091	POL	TRA		23	12.8125	Polish/wav/091/PL091_64.wav
HRV092_30	HRV092	HRV	TRA	male	31	20.7600625	Croatian/wav/092/CR092_30.wav
UKR052_59	UKR052	UKR	TRA	female	63	3.0625	Ukrainian/wav/052/UA052_59.wav
BUL043_31	BUL043	BUL	TRA	female	57	7.0	Bulgarian/wav/043/BG043_31.wav
RUS022_13	RUS022	RUS	TRA	male	21	16.775125	Russian/wav/022/RU022_13.wav
HRV032_18	HRV032	HRV	TRA	female	25	14.7600625	Croatian/wav/032/CR032_18.wav
HRV016_20	HRV016	HRV	TRA	male	37	6.1800625	Croatian/wav/016/CR016_20.wav
UKR119_4	UKR119	UKR	TRA	female	47	7.1875	Ukrainian/wav/119/UA119_4.wav
UKR081_40	UKR081	UKR	TRA	female	37	5.5625	Ukrainian/wav/081/UA081_40.wav
HRV066_50	HRV066	HRV	TRA	female	40	27.3400625	Croatian/wav/066/CR066_50.wav
RUS086_5	RUS086	RUS	TRA	male	21	6.075125	Russian/wav/086/RU086_5.wav
CZE031_98	CZE031	CZE	TRA	male	21	13.1863125	Czech/wav/031/CZ031_98.wav
UKR084_108	UKR084	UKR	TRA	male	37	3.3125	Ukrainian/wav/084/UA084_108.wav
POL093_89	POL093	POL	TRA		42	7.625	Polish/wav/093/PL093_89.wav
CZE002_110	CZE002	CZE	TRA	female	20	17.061	Czech/wav/002/CZ002_110.wav
HRV008_2	HRV008	HRV	TRA	male	19	14.5000625	Croatian/wav/008/CR008_2.wav
RUS035_108	RUS035	RUS	TRA	female	49	9.875125	Russian/wav/035/RU035_108.wav
CZE018_60	CZE018	CZE	TRA	female	26	13.3113125	Czech/wav/018/CZ018_60.wav
HRV023_33	HRV023	HRV	TRA	female	58	26.6000625	Croatian/wav/023/CR023_33.wav
BUL021_115	BUL021	BUL	TRA	female	28	8.125	Bulgarian/wav/021/BG021_115.wav
UKR063_85	UKR063	UKR	TRA	female	49	4.0625	Ukrainian/wav/063/UA063_85.wav
CZE033_9	CZE033	CZE	TRA	male	18	4.812125	Czech/wav/033/CZ033_9.wav
CZE051_139	CZE051	CZE	TRA	male	25	11.3115	Czech/wav/051/CZ051_139.wav
POL075_84	POL075	POL	TRA		40	3.3125	Polish/wav/075/PL075_84.wav
UKR015_39	UKR015	UKR	TRA	female	18	3.0625	Ukrainian/wav/015/UA015_39.wav
HRV027_36	HRV027	HRV	TRA	male	24	13.0000625	Croatian/wav/027/CR027_36.wav
BUL077_90	BUL077	BUL	TRA	male	23	7.1875	Bulgarian/wav/077/BG077_90.wav
POL072_82	POL072	POL	TRA		23	3.125	Polish/wav/072/PL072_82.wav
BUL079_41	BUL079	BUL	TRA	female	22	14.875	Bulgarian/wav/079/BG079_41.wav
RUS101_101	RUS101	RUS	TRA	female	19	3.575125	Russian/wav/101/RU101_101.wav
HRV023_8	HRV023	HRV	TRA	female	58	8.0000625	Croatian/wav/023/CR023_8.wav
POL021_50	POL021	POL	TRA	male	44	6.5	Polish/wav/021/PL021_50.wav
HRV085_35	HRV085	HRV	TRA	male	39	13.0000625	Croatian/wav/085/CR085_35.wav
UKR094_53	UKR094	UKR	TRA	male	43	5.25	Ukrainian/wav/094/UA094_53.wav
RUS101_71	RUS101	RUS	TRA	female	19	7.975125	Russian/wav/101/RU101_71.wav
UKR103_7	UKR103	UKR	TRA	male	30	7.125	Ukrainian/wav/103/UA103_7.wav
BUL039_33	BUL039	BUL	TRA	female	40	11.625	Bulgarian/wav/039/BG039_33.wav
UKR108_45	UKR108	UKR	TRA	male	62	4.3125	Ukrainian/wav/108/UA108_45.wav
UKR023_97	UKR023	UKR	TRA	female	48	4.8125	Ukrainian/wav/023/UA023_97.wav
UKR115_56	UKR115	UKR	TRA	male	31	5.25	Ukrainian/wav/115/UA115_56.wav
HRV074_9	HRV074	HRV	TRA	female	24	7.8800625	Croatian/wav/074/CR074_9.wav
HRV080_34	HRV080	HRV	TRA	female	43	3.2000625	Croatian/wav/080/CR080_34.wav
BUL103_105	BUL103	BUL	TRA	female	66	7.1875	Bulgarian/wav/103/BG103_105.wav
BUL066_89	BUL066	BUL	TRA	female	57	9.8125	Bulgarian/wav/066/BG066_89.wav
UKR105_98	UKR105	UKR	TRA	male	28	4.5	Ukrainian/wav/105/UA105_98.wav
CZE049_114	CZE049	CZE	TRA	male	22	9.686625	Czech/wav/049/CZ049_114.wav
BUL097_32	BUL097	BUL	TRA	male	15	13.0625	Bulgarian/wav/097/BG097_32.wav
CZE072_73	CZE072	CZE	TRA	female	21	5.3120625	Czech/wav/072/CZ072_73.wav
RUS086_25	RUS086	RUS	TRA	male	21	7.075125	Russian/wav/086/RU086_25.wav
HRV070_1	HRV070	HRV	TRA	female	22	15.9300625	Croatian/wav/070/CR070_1.wav
BUL098_106	BUL098	BUL	TRA	male	15	6.0625	Bulgarian/wav/098/BG098_106.wav
POL056_97	POL056	POL	TRA		25	6.0	Polish/wav/056/PL056_97.wav
CZE018_25	CZE018	CZE	TRA	female	26	8.43675	Czech/wav/018/CZ018_25.wav
UKR063_20	UKR063	UKR	TRA	female	49	7.25	Ukrainian/wav/063/UA063_20.wav
UKR021_55	UKR021	UKR	TRA	male	45	3.5	Ukrainian/wav/021/UA021_55.wav
RUS016_70	RUS016	RUS	TRA	female	49	9.425125	Russian/wav/016/RU016_70.wav
RUS120_34	RUS120	RUS	TRA	female	18	11.4650625	Russian/wav/120/RU120_34.wav
POL094_22	POL094	POL	TRA		25	7.6875	Polish/wav/094/PL094_22.wav
RUS020_12	RUS020	RUS	TRA	male	20	6.589125	Russian/wav/020/RU020_12.wav
UKR052_67	UKR052	UKR	TRA	female	63	5.875	Ukrainian/wav/052/UA052_67.wav
CZE044_7	CZE044	CZE	TRA	male	20	4.749625	Czech/wav/044/CZ044_7.wav
POL086_75	POL086	POL	TRA		53	9.3125	Polish/wav/086/PL086_75.wav
CZE040_10	CZE040	CZE	TRA	female	21	6.187	Czech/wav/040/CZ040_10.wav
RUS054_50	RUS054	RUS	TRA	female	52	8.066625	Russian/wav/054/RU054_50.wav
POL020_34	POL020	POL	TRA	male	25	7.125	Polish/wav/020/PL020_34.wav
POL085_87	POL085	POL	TRA		51	4.875	Polish/wav/085/PL085_87.wav
BUL043_59	BUL043	BUL	TRA	female	57	8.625	Bulgarian/wav/043/BG043_59.wav
CZE008_14	CZE008	CZE	TRA	male	27	5.8745	Czech/wav/008/CZ008_14.wav
CZE045_12	CZE045	CZE	TRA	male	23	4.687125	Czech/wav/045/CZ045_12.wav
RUS032_15	RUS032	RUS	TRA	male	25	20.122625	Russian/wav/032/RU032_15.wav
UKR101_44	UKR101	UKR	TRA	male	45	4.3125	Ukrainian/wav/101/UA101_44.wav
UKR119_24	UKR119	UKR	TRA	female	47	4.1875	Ukrainian/wav/119/UA119_24.wav
POL053_39	POL053	POL	TRA		49	4.1875	Polish/wav/053/PL053_39.wav
BUL093_56	BUL093	BUL	TRA	female	54	16.25	Bulgarian/wav/093/BG093_56.wav
POL078_73	POL078	POL	TRA		25	3.875	Polish/wav/078/PL078_73.wav
CZE021_84	CZE021	CZE	TRA	female	19	13.6238125	Czech/wav/021/CZ021_84.wav
RUS021_55	RUS021	RUS	TRA	male	21	10.422625	Russian/wav/021/RU021_55.wav
HRV060_1	HRV060	HRV	TRA	female	19	9.8300625	Croatian/wav/060/CR060_1.wav
CZE004_124	CZE004	CZE	TRA	female	58	22.8729375	Czech/wav/004/CZ004_124.wav
UKR058_80	UKR058	UKR	TRA	female	20	3.25	Ukrainian/wav/058/UA058_80.wav
POL079_76	POL079	POL	TRA		49	9.875	Polish/wav/079/PL079_76.wav
RUS017_46	RUS017	RUS	TRA	male	24	4.785125	Russian/wav/017/RU017_46.wav
BUL021_72	BUL021	BUL	TRA	female	28	5.75	Bulgarian/wav/021/BG021_72.wav
POL015_79	POL015	POL	TRA	male	49	3.4375	Polish/wav/015/PL015_79.wav
BUL064_109	BUL064	BUL	TRA	male	23	10.75	Bulgarian/wav/064/BG064_109.wav
BUL085_80	BUL085	BUL	TRA	female	23	10.75	Bulgarian/wav/085/BG085_80.wav
POL051_2	POL051	POL	TRA		43	19.0	Polish/wav/051/PL051_2.wav
UKR017_35	UKR017	UKR	TRA	female	64	4.8125	Ukrainian/wav/017/UA017_35.wav
CZE051_88	CZE051	CZE	TRA	male	25	5.2495625	Czech/wav/051/CZ051_88.wav
CZE028_114	CZE028	CZE	TRA	female	24	6.936875	Czech/wav/028/CZ028_114.wav
CZE022_113	CZE022	CZE	TRA	male	47	7.9368125	Czech/wav/022/CZ022_113.wav
RUS117_55	RUS117	RUS	TRA	female	16	12.2750625	Russian/wav/117/RU117_55.wav
RUS061_71	RUS061	RUS	TRA	male	21	12.409125	Russian/wav/061/RU061_71.wav
POL066_56	POL066	POL	TRA		42	4.875	Polish/wav/066/PL066_56.wav
UKR115_52	UKR115	UKR	TRA	male	31	5.75	Ukrainian/wav/115/UA115_52.wav
BUL070_102	BUL070	BUL	TRA	male	34	12.75	Bulgarian/wav/070/BG070_102.wav
POL078_48	POL078	POL	TRA		25	13.5	Polish/wav/078/PL078_48.wav
UKR071_3	UKR071	UKR	TRA	male	44	3.9375	Ukrainian/wav/071/UA071_3.wav
RUS040_45	RUS040	RUS	TRA	female	25	5.819125	Russian/wav/040/RU040_45.wav
UKR103_9	UKR103	UKR	TRA	male	30	3.0	Ukrainian/wav/103/UA103_9.wav
HRV064_42	HRV064	HRV	TRA	female	45	8.7300625	Croatian/wav/064/CR064_42.wav
UKR106_58	UKR106	UKR	TRA	female	32	4.625	Ukrainian/wav/106/UA106_58.wav
CZE045_127	CZE045	CZE	TRA	male	23	15.686125	Czech/wav/045/CZ045_127.wav
RUS030_45	RUS030	RUS	TRA	male	21	7.912625	Russian/wav/030/RU030_45.wav
POL077_3	POL077	POL	TRA		42	6.25	Polish/wav/077/PL077_3.wav
CZE012_45	CZE012	CZE	TRA	male	17	10.124125	Czech/wav/012/CZ012_45.wav
CZE075_50	CZE075	CZE	TRA	male	22	13.4988125	Czech/wav/075/CZ075_50.wav
CZE040_86	CZE040	CZE	TRA	female	21	9.0616875	Czech/wav/040/CZ040_86.wav
RUS007_62	RUS007	RUS	TRA	female	20	6.625125	Russian/wav/007/RU007_62.wav
RUS115_42	RUS115	RUS	TRA	female	26	5.405125	Russian/wav/115/RU115_42.wav
BUL104_21	BUL104	BUL	TRA	female	18	6.5625	Bulgarian/wav/104/BG104_21.wav
RUS117_115	RUS117	RUS	TRA	female	16	6.8500625	Russian/wav/117/RU117_115.wav
UKR091_97	UKR091	UKR	TRA	female	24	4.0625	Ukrainian/wav/091/UA091_97.wav
BUL026_62	BUL026	BUL	TRA	male	30	10.0	Bulgarian/wav/026/BG026_62.wav
HRV010_54	HRV010	HRV	TRA	male	25	17.3300625	Croatian/wav/010/CR010_54.wav
UKR071_41	UKR071	UKR	TRA	male	44	4.1875	Ukrainian/wav/071/UA071_41.wav
HRV010_45	HRV010	HRV	TRA	male	25	4.5000625	Croatian/wav/010/CR010_45.wav
POL045_93	POL045	POL	TRA		40	7.375	Polish/wav/045/PL045_93.wav
UKR098_60	UKR098	UKR	TRA	female	23	4.9375	Ukrainian/wav/098/UA098_60.wav
RUS017_99	RUS017	RUS	TRA	male	24	5.015125	Russian/wav/017/RU017_99.wav
RUS123_25	RUS123	RUS	TRA	female	18	8.6000625	Russian/wav/123/RU123_25.wav
POL065_72	POL065	POL	TRA		49	19.5	Polish/wav/065/PL065_72.wav
BUL056_67	BUL056	BUL	TRA	female	24	7.875	Bulgarian/wav/056/BG056_67.wav
HRV003_109	HRV003	HRV	TRA	male	65	6.7000625	Croatian/wav/003/CR003_109.wav
BUL096_36	BUL096	BUL	TRA	female	21	7.9375	Bulgarian/wav/096/BG096_36.wav
CZE032_82	CZE032	CZE	TRA	female	24	5.812	Czech/wav/032/CZ032_82.wav
RUS041_41	RUS041	RUS	TRA	female	47	8.355125	Russian/wav/041/RU041_41.wav
CZE041_54	CZE041	CZE	TRA	female	18	8.1868125	Czech/wav/041/CZ041_54.wav
CZE038_46	CZE038	CZE	TRA	male	21	18.435875	Czech/wav/038/CZ038_46.wav
HRV094_25	HRV094	HRV	TRA	female	42	17.0200625	Croatian/wav/094/CR094_25.wav
UKR104_2	UKR104	UKR	TRA	male	29	4.5	Ukrainian/wav/104/UA104_2.wav
RUS081_97	RUS081	RUS	TRA	female	24	9.555125	Russian/wav/081/RU081_97.wav
HRV017_32	HRV017	HRV	TRA	male	40	8.0600625	Croatian/wav/017/CR017_32.wav
HRV002_27	HRV002	HRV	TRA	female	18	11.5300625	Croatian/wav/002/CR002_27.wav
POL015_107	POL015	POL	TRA	male	49	10.0	Polish/wav/015/PL015_107.wav
UKR048_66	UKR048	UKR	TRA	female	48	3.5	Ukrainian/wav/048/UA048_66.wav
UKR079_24	UKR079	UKR	TRA	male	51	4.25	Ukrainian/wav/079/UA079_24.wav
CZE039_136	CZE039	CZE	TRA	male	20	19.0608125	Czech/wav/039/CZ039_136.wav
BUL046_23	BUL046	BUL	TRA	male	25	11.75	Bulgarian/wav/046/BG046_23.wav
HRV094_30	HRV094	HRV	TRA	female	42	14.5900625	Croatian/wav/094/CR094_30.wav
POL053_82	POL053	POL	TRA		49	13.75	Polish/wav/053/PL053_82.wav
POL021_64	POL021	POL	TRA	male	44	8.125	Polish/wav/021/PL021_64.wav
HRV080_13	HRV080	HRV	TRA	female	43	17.2000625	Croatian/wav/080/CR080_13.wav
HRV056_32	HRV056	HRV	TRA	female	18	5.3500625	Croatian/wav/056/CR056_32.wav
HRV074_1	HRV074	HRV	TRA	female	24	6.3200625	Croatian/wav/074/CR074_1.wav
RUS057_110	RUS057	RUS	TRA	male	20	7.615125	Russian/wav/057/RU057_110.wav
RUS059_3	RUS059	RUS	TRA	male	23	5.045125	Russian/wav/059/RU059_3.wav
CZE082_2	CZE082	CZE	TRA	female	20	4.249625	Czech/wav/082/CZ082_2.wav
CZE044_14	CZE044	CZE	TRA	male	20	13.3113125	Czech/wav/044/CZ044_14.wav
POL074_62	POL074	POL	TRA		50	3.81325	Polish/wav/074/PL074_62.wav
POL075_102	POL075	POL	TRA		40	7.1875	Polish/wav/075/PL075_102.wav
CZE048_40	CZE048	CZE	TRA	male	21	5.2495625	Czech/wav/048/CZ048_40.wav
HRV094_28	HRV094	HRV	TRA	female	42	12.2100625	Croatian/wav/094/CR094_28.wav
BUL026_72	BUL026	BUL	TRA	male	30	9.5	Bulgarian/wav/026/BG026_72.wav
CZE040_1	CZE040	CZE	TRA	female	21	4.312125	Czech/wav/040/CZ040_1.wav
UKR104_23	UKR104	UKR	TRA	male	29	4.0625	Ukrainian/wav/104/UA104_23.wav
POL096_71	POL096	POL	TRA		42	6.0625	Polish/wav/096/PL096_71.wav
RUS019_123	RUS019	RUS	TRA	male	20	10.355125	Russian/wav/019/RU019_123.wav
BUL105_95	BUL105	BUL	TRA	male	35	16.0	Bulgarian/wav/105/BG105_95.wav
HRV083_93	HRV083	HRV	TRA	female	19	5.5400625	Croatian/wav/083/CR083_93.wav
CZE002_138	CZE002	CZE	TRA	female	20	11.124	Czech/wav/002/CZ002_138.wav
POL096_65	POL096	POL	TRA		42	5.375	Polish/wav/096/PL096_65.wav
RUS055_32	RUS055	RUS	TRA	female	50	11.115125	Russian/wav/055/RU055_32.wav
BUL032_92	BUL032	BUL	TRA	female	15	8.5	Bulgarian/wav/032/BG032_92.wav
BUL082_17	BUL082	BUL	TRA	male	22	11.25	Bulgarian/wav/082/BG082_17.wav
POL016_67	POL016	POL	TRA	female	23	11.3125	Polish/wav/016/PL016_67.wav
RUS018_117	RUS018	RUS	TRA	male	21	9.344125	Russian/wav/018/RU018_117.wav
HRV013_17	HRV013	HRV	TRA	female	53	20.2100625	Croatian/wav/013/CR013_17.wav
CZE001_1	CZE001	CZE	TRA	female	51	5.1245625	Czech/wav/001/CZ001_1.wav
BUL047_42	BUL047	BUL	TRA	female	20	9.0625	Bulgarian/wav/047/BG047_42.wav
UKR038_2	UKR038	UKR	TRA	male	24	3.6875	Ukrainian/wav/038/UA038_2.wav
BUL107_27	BUL107	BUL	TRA	female	47	8.25	Bulgarian/wav/107/BG107_27.wav
HRV001_64	HRV001	HRV	TRA	male	27	11.0200625	Croatian/wav/001/CR001_64.wav
POL061_25	POL061	POL	TRA		42	4.1875	Polish/wav/061/PL061_25.wav
POL089_28	POL089	POL	TRA		51	7.75	Polish/wav/089/PL089_28.wav
UKR109_111	UKR109	UKR	TRA	female	21	4.375	Ukrainian/wav/109/UA109_111.wav
POL087_70	POL087	POL	TRA		22	7.875	Polish/wav/087/PL087_70.wav
BUL094_60	BUL094	BUL	TRA	female	40	4.0	Bulgarian/wav/094/BG094_60.wav
RUS058_17	RUS058	RUS	TRA	male	48	15.335125	Russian/wav/058/RU058_17.wav
CZE042_92	CZE042	CZE	TRA	female	22	12.873875	Czech/wav/042/CZ042_92.wav
HRV059_24	HRV059	HRV	TRA	female	19	5.9400625	Croatian/wav/059/CR059_24.wav
CZE058_84	CZE058	CZE	TRA	male	21	16.7485	Czech/wav/058/CZ058_84.wav
UKR060_31	UKR060	UKR	TRA	female	50	3.25	Ukrainian/wav/060/UA060_31.wav
BUL096_28	BUL096	BUL	TRA	female	21	13.4375	Bulgarian/wav/096/BG096_28.wav
CZE071_45	CZE071	CZE	TRA	female	20	5.3745625	Czech/wav/071/CZ071_45.wav
RUS045_79	RUS045	RUS	TRA	male	20	12.515125	Russian/wav/045/RU045_79.wav
CZE038_40	CZE038	CZE	TRA	male	21	5.8745	Czech/wav/038/CZ038_40.wav
POL085_80	POL085	POL	TRA		51	7.8125	Polish/wav/085/PL085_80.wav
BUL064_73	BUL064	BUL	TRA	male	23	5.1875	Bulgarian/wav/064/BG064_73.wav
POL013_6	POL013	POL	TRA	male	25	7.375	Polish/wav/013/PL013_6.wav
RUS101_95	RUS101	RUS	TRA	female	19	11.075125	Russian/wav/101/RU101_95.wav
POL088_92	POL088	POL	TRA		40	13.25	Polish/wav/088/PL088_92.wav
RUS075_49	RUS075	RUS	TRA	male	22	5.745125	Russian/wav/075/RU075_49.wav
BUL027_83	BUL027	BUL	TRA	male	59	7.0	Bulgarian/wav/027/BG027_83.wav
POL020_84	POL020	POL	TRA	male	25	6.25	Polish/wav/020/PL020_84.wav
BUL043_100	BUL043	BUL	TRA	female	57	11.1875	Bulgarian/wav/043/BG043_100.wav
UKR083_100	UKR083	UKR	TRA	female	40	4.75	Ukrainian/wav/083/UA083_100.wav
UKR077_92	UKR077	UKR	TRA	female	36	3.1875	Ukrainian/wav/077/UA077_92.wav
UKR023_104	UKR023	UKR	TRA	female	48	3.0625	Ukrainian/wav/023/UA023_104.wav
RUS052_3	RUS052	RUS	TRA	male	25	16.735125	Russian/wav/052/RU052_3.wav
POL064_17	POL064	POL	TRA		53	13.9375	Polish/wav/064/PL064_17.wav
CZE055_54	CZE055	CZE	TRA	male	23	9.4366875	Czech/wav/055/CZ055_54.wav
RUS032_17	RUS032	RUS	TRA	male	25	19.725125	Russian/wav/032/RU032_17.wav
RUS084_45	RUS084	RUS	TRA	male	27	35.581625	Russian/wav/084/RU084_45.wav
UKR028_62	UKR028	UKR	TRA	male	42	3.5625	Ukrainian/wav/028/UA028_62.wav
CZE080_97	CZE080	CZE	TRA	male	18	5.1245625	Czech/wav/080/CZ080_97.wav
BUL104_42	BUL104	BUL	TRA	female	18	4.75	Bulgarian/wav/104/BG104_42.wav
UKR119_73	UKR119	UKR	TRA	female	47	4.4375	Ukrainian/wav/119/UA119_73.wav
HRV065_31	HRV065	HRV	TRA	male	50	12.6700625	Croatian/wav/065/CR065_31.wav
BUL091_99	BUL091	BUL	TRA	male	51	16.25	Bulgarian/wav/091/BG091_99.wav
UKR098_83	UKR098	UKR	TRA	female	23	3.4375	Ukrainian/wav/098/UA098_83.wav
UKR100_90	UKR100	UKR	TRA	male	68	4.5	Ukrainian/wav/100/UA100_90.wav
POL010_53	POL010	POL	TRA	female	40	8.1875	Polish/wav/010/PL010_53.wav
CZE018_10	CZE018	CZE	TRA	female	26	6.2494375	Czech/wav/018/CZ018_10.wav
UKR054_74	UKR054	UKR	TRA	female	47	3.0625	Ukrainian/wav/054/UA054_74.wav
CZE006_103	CZE006	CZE	TRA	female	26	7.6868125	Czech/wav/006/CZ006_103.wav
