uttr_id	spkr_id	language	split	gender	age	duration	file
BUL048_29	BUL048	BUL	TRA	female	45	20.1875	Bulgarian/wav/048/BG048_29.wav
CZE008_55	CZE008	CZE	TRA	male	27	5.7495	Czech/wav/008/CZ008_55.wav
POL073_37	POL073	POL	TRA		42	10.125	Polish/wav/073/PL073_37.wav
UKR086_113	UKR086	UKR	TRA	female	65	4.5	Ukrainian/wav/086/UA086_113.wav
CZE009_122	CZE009	CZE	TRA	male	22	18.435875	Czech/wav/009/CZ009_122.wav
CZE021_31	CZE021	CZE	TRA	female	19	6.7494375	Czech/wav/021/CZ021_31.wav
CZE051_87	CZE051	CZE	TRA	male	25	4.499625	Czech/wav/051/CZ051_87.wav
UKR006_47	UKR006	UKR	TRA	female	57	5.1875	Ukrainian/wav/006/UA006_47.wav
UKR053_76	UKR053	UKR	TRA	female	40	3.375	Ukrainian/wav/053/UA053_76.wav
CZE022_125	CZE022	CZE	TRA	male	47	18.123375	Czech/wav/022/CZ022_125.wav
POL029_4	POL029	POL	TRA		50	5.5	Polish/wav/029/PL029_4.wav
UKR054_8	UKR054	UKR	TRA	female	47	4.0625	Ukrainian/wav/054/UA054_8.wav
UKR089_75	UKR089	UKR	TRA	female	24	3.25	Ukrainian/wav/089/UA089_75.wav
UKR001_84	UKR001	UKR	TRA	male	24	4.625	Ukrainian/wav/001/UA001_84.wav
RUS003_51	RUS003	RUS	TRA	male	26	10.325125	Russian/wav/003/RU003_51.wav
POL062_14	POL062	POL	TRA		51	6.1875	Polish/wav/062/PL062_14.wav
POL020_104	POL020	POL	TRA	male	25	4.5625	Polish/wav/020/PL020_104.wav
CZE061_76	CZE061	CZE	TRA	female	21	17.5609375	Czech/wav/061/CZ061_76.wav
RUS077_21	RUS077	RUS	TRA	female	23	6.105125	Russian/wav/077/RU077_21.wav
UKR014_70	UKR014	UKR	TRA	female	47	3.0625	Ukrainian/wav/014/UA014_70.wav
CZE014_10	CZE014	CZE	TRA	female	21	3.6871875	Czech/wav/014/CZ014_10.wav
CZE021_136	CZE021	CZE	TRA	female	19	16.1235625	Czech/wav/021/CZ021_136.wav
BUL039_102	BUL039	BUL	TRA	female	40	7.625	Bulgarian/wav/039/BG039_102.wav
RUS116_28	RUS116	RUS	TRA	female	18	3.4800625	Russian/wav/116/RU116_28.wav
BUL098_90	BUL098	BUL	TRA	male	15	3.0625	Bulgarian/wav/098/BG098_90.wav
RUS079_48	RUS079	RUS	TRA	female	33	5.315125	Russian/wav/079/RU079_48.wav
BUL020_96	BUL020	BUL	TRA	female	33	12.25	Bulgarian/wav/020/BG020_96.wav
BUL020_105	BUL020	BUL	TRA	female	33	3.5	Bulgarian/wav/020/BG020_105.wav
POL034_116	POL034	POL	TRA		25	3.875	Polish/wav/034/PL034_116.wav
POL069_23	POL069	POL	TRA		23	19.5	Polish/wav/069/PL069_23.wav
CZE010_134	CZE010	CZE	TRA	male	51	15.686125	Czech/wav/010/CZ010_134.wav
HRV093_7	HRV093	HRV	TRA	male	27	5.5400625	Croatian/wav/093/CR093_7.wav
HRV008_16	HRV008	HRV	TRA	male	19	8.8000625	Croatian/wav/008/CR008_16.wav
HRV032_48	HRV032	HRV	TRA	female	25	9.2500625	Croatian/wav/032/CR032_48.wav
POL076_146	POL076	POL	TRA		23	5.75	Polish/wav/076/PL076_146.wav
UKR015_38	UKR015	UKR	TRA	female	18	4.0	Ukrainian/wav/015/UA015_38.wav
RUS032_84	RUS032	RUS	TRA	male	25	9.442625	Russian/wav/032/RU032_84.wav
RUS072_51	RUS072	RUS	TRA	female	49	13.725125	Russian/wav/072/RU072_51.wav
CZE011_73	CZE011	CZE	TRA	female	47	10.4365625	Czech/wav/011/CZ011_73.wav
POL051_17	POL051	POL	TRA		43	21.3125	Polish/wav/051/PL051_17.wav
CZE034_37	CZE034	CZE	TRA	female	21	7.124375	Czech/wav/034/CZ034_37.wav
POL054_79	POL054	POL	TRA		44	6.0	Polish/wav/054/PL054_79.wav
CZE031_64	CZE031	CZE	TRA	male	21	12.561375	Czech/wav/031/CZ031_64.wav
RUS004_11	RUS004	RUS	TRA	female	21	7.205125	Russian/wav/004/RU004_11.wav
CZE029_104	CZE029	CZE	TRA	female	19	10.8740625	Czech/wav/029/CZ029_104.wav
POL076_123	POL076	POL	TRA		23	19.0	Polish/wav/076/PL076_123.wav
BUL023_8	BUL023	BUL	TRA	male	33	8.375	Bulgarian/wav/023/BG023_8.wav
POL007_59	POL007	POL	TRA	male	42	9.3125	Polish/wav/007/PL007_59.wav
BUL035_52	BUL035	BUL	TRA	male	56	9.9375	Bulgarian/wav/035/BG035_52.wav
CZE001_107	CZE001	CZE	TRA	female	51	18.060875	Czech/wav/001/CZ001_107.wav
HRV081_56	HRV081	HRV	TRA	female	33	6.8000625	Croatian/wav/081/CR081_56.wav
HRV083_75	HRV083	HRV	TRA	female	19	9.0600625	Croatian/wav/083/CR083_75.wav
RUS086_58	RUS086	RUS	TRA	male	21	7.075125	Russian/wav/086/RU086_58.wav
RUS100_44	RUS100	RUS	TRA	female	24	8.345125	Russian/wav/100/RU100_44.wav
RUS084_46	RUS084	RUS	TRA	male	27	22.519125	Russian/wav/084/RU084_46.wav
HRV032_50	HRV032	HRV	TRA	female	25	20.6500625	Croatian/wav/032/CR032_50.wav
POL094_27	POL094	POL	TRA		25	14.625	Polish/wav/094/PL094_27.wav
RUS015_19	RUS015	RUS	TRA	male	21	17.605125	Russian/wav/015/RU015_19.wav
POL022_75	POL022	POL	TRA	female	43	9.9375	Polish/wav/022/PL022_75.wav
BUL046_2	BUL046	BUL	TRA	male	25	3.875	Bulgarian/wav/046/BG046_2.wav
CZE077_52	CZE077	CZE	TRA	male	26	4.749625	Czech/wav/077/CZ077_52.wav
UKR011_105	UKR011	UKR	TRA	male	47	7.3125	Ukrainian/wav/011/UA011_105.wav
BUL049_119	BUL049	BUL	TRA	male	48	5.8125	Bulgarian/wav/049/BG049_119.wav
CZE003_44	CZE003	CZE	TRA	female	26	7.8118125	Czech/wav/003/CZ003_44.wav
POL084_53	POL084	POL	TRA		44	10.8125	Polish/wav/084/PL084_53.wav
POL035_8	POL035	POL	TRA		49	5.375	Polish/wav/035/PL035_8.wav
UKR090_81	UKR090	UKR	TRA	female	24	4.625	Ukrainian/wav/090/UA090_81.wav
HRV093_47	HRV093	HRV	TRA	male	27	10.5100625	Croatian/wav/093/CR093_47.wav
CZE075_82	CZE075	CZE	TRA	male	22	12.748875	Czech/wav/075/CZ075_82.wav
CZE004_31	CZE004	CZE	TRA	female	58	8.1243125	Czech/wav/004/CZ004_31.wav
POL042_33	POL042	POL	TRA		36	8.375	Polish/wav/042/PL042_33.wav
HRV052_8	HRV052	HRV	TRA	male	53	27.2300625	Croatian/wav/052/CR052_8.wav
HRV006_12	HRV006	HRV	TRA	female	70	16.7000625	Croatian/wav/006/CR006_12.wav
CZE012_8	CZE012	CZE	TRA	male	17	5.3120625	Czech/wav/012/CZ012_8.wav
POL072_64	POL072	POL	TRA		23	10.1875	Polish/wav/072/PL072_64.wav
UKR081_48	UKR081	UKR	TRA	female	37	4.375	Ukrainian/wav/081/UA081_48.wav
HRV067_11	HRV067	HRV	TRA	female	40	14.7000625	Croatian/wav/067/CR067_11.wav
RUS100_18	RUS100	RUS	TRA	female	24	5.589125	Russian/wav/100/RU100_18.wav
UKR024_77	UKR024	UKR	TRA	female	55	3.875	Ukrainian/wav/024/UA024_77.wav
RUS075_30	RUS075	RUS	TRA	male	22	3.912625	Russian/wav/075/RU075_30.wav
HRV061_30	HRV061	HRV	TRA	female	50	4.9600625	Croatian/wav/061/CR061_30.wav
RUS061_58	RUS061	RUS	TRA	male	21	4.132625	Russian/wav/061/RU061_58.wav
POL015_64	POL015	POL	TRA	male	49	11.125	Polish/wav/015/PL015_64.wav
BUL021_52	BUL021	BUL	TRA	female	28	9.3125	Bulgarian/wav/021/BG021_52.wav
BUL103_101	BUL103	BUL	TRA	female	66	5.25	Bulgarian/wav/103/BG103_101.wav
POL026_73	POL026	POL	TRA	female	42	10.9375	Polish/wav/026/PL026_73.wav
HRV075_22	HRV075	HRV	TRA	female	21	7.2200625	Croatian/wav/075/CR075_22.wav
CZE076_62	CZE076	CZE	TRA	male	25	11.9364375	Czech/wav/076/CZ076_62.wav
HRV012_24	HRV012	HRV	TRA	male	27	17.4600625	Croatian/wav/012/CR012_24.wav
RUS021_101	RUS021	RUS	TRA	male	21	7.675125	Russian/wav/021/RU021_101.wav
CZE005_129	CZE005	CZE	TRA	male	28	17.7484375	Czech/wav/005/CZ005_129.wav
RUS077_15	RUS077	RUS	TRA	female	23	5.785125	Russian/wav/077/RU077_15.wav
BUL023_45	BUL023	BUL	TRA	male	33	7.0625	Bulgarian/wav/023/BG023_45.wav
RUS030_49	RUS030	RUS	TRA	male	21	14.075125	Russian/wav/030/RU030_49.wav
CZE037_65	CZE037	CZE	TRA	male	25	8.1243125	Czech/wav/037/CZ037_65.wav
RUS048_8	RUS048	RUS	TRA	male	19	21.919125	Russian/wav/048/RU048_8.wav
BUL021_50	BUL021	BUL	TRA	female	28	3.5	Bulgarian/wav/021/BG021_50.wav
CZE081_45	CZE081	CZE	TRA	male	48	13.1863125	Czech/wav/081/CZ081_45.wav
POL095_10	POL095	POL	TRA		49	12.5625	Polish/wav/095/PL095_10.wav
BUL078_113	BUL078	BUL	TRA	male	23	7.1875	Bulgarian/wav/078/BG078_113.wav
BUL082_41	BUL082	BUL	TRA	male	22	6.5	Bulgarian/wav/082/BG082_41.wav
POL065_27	POL065	POL	TRA		49	6.0	Polish/wav/065/PL065_27.wav
UKR055_65	UKR055	UKR	TRA	female	34	7.0	Ukrainian/wav/055/UA055_65.wav
POL053_57	POL053	POL	TRA		49	9.6875	Polish/wav/053/PL053_57.wav
CZE069_66	CZE069	CZE	TRA	female	20	10.124125	Czech/wav/069/CZ069_66.wav
BUL089_46	BUL089	BUL	TRA	female	20	10.75	Bulgarian/wav/089/BG089_46.wav
UKR046_81	UKR046	UKR	TRA	female	23	3.25	Ukrainian/wav/046/UA046_81.wav
UKR056_5	UKR056	UKR	TRA	male	20	3.0625	Ukrainian/wav/056/UA056_5.wav
UKR099_64	UKR099	UKR	TRA	male	56	9.0625	Ukrainian/wav/099/UA099_64.wav
POL045_20	POL045	POL	TRA		40	11.25	Polish/wav/045/PL045_20.wav
HRV055_32	HRV055	HRV	TRA	female	50	18.6700625	Croatian/wav/055/CR055_32.wav
POL010_19	POL010	POL	TRA	female	40	10.375	Polish/wav/010/PL010_19.wav
BUL114_4	BUL114	BUL	TRA	male	22	9.9375	Bulgarian/wav/114/BG114_4.wav
POL064_80	POL064	POL	TRA		53	8.125	Polish/wav/064/PL064_80.wav
UKR053_86	UKR053	UKR	TRA	female	40	3.625	Ukrainian/wav/053/UA053_86.wav
RUS057_59	RUS057	RUS	TRA	male	20	6.825125	Russian/wav/057/RU057_59.wav
UKR040_37	UKR040	UKR	TRA	male	23	3.0625	Ukrainian/wav/040/UA040_37.wav
CZE038_111	CZE038	CZE	TRA	male	21	14.6861875	Czech/wav/038/CZ038_111.wav
CZE001_81	CZE001	CZE	TRA	female	51	9.6241875	Czech/wav/001/CZ001_81.wav
RUS035_87	RUS035	RUS	TRA	female	49	3.875125	Russian/wav/035/RU035_87.wav
BUL045_57	BUL045	BUL	TRA	female	21	10.3125	Bulgarian/wav/045/BG045_57.wav
UKR063_91	UKR063	UKR	TRA	female	49	6.0	Ukrainian/wav/063/UA063_91.wav
HRV005_17	HRV005	HRV	TRA	female	78	20.8000625	Croatian/wav/005/CR005_17.wav
UKR083_58	UKR083	UKR	TRA	female	40	6.375	Ukrainian/wav/083/UA083_58.wav
CZE066_97	CZE066	CZE	TRA	female	20	18.248375	Czech/wav/066/CZ066_97.wav
CZE073_56	CZE073	CZE	TRA	female	21	13.7488125	Czech/wav/073/CZ073_56.wav
CZE006_51	CZE006	CZE	TRA	female	26	5.3120625	Czech/wav/006/CZ006_51.wav
CZE022_127	CZE022	CZE	TRA	male	47	18.8733125	Czech/wav/022/CZ022_127.wav
CZE049_83	CZE049	CZE	TRA	male	22	7.124375	Czech/wav/049/CZ049_83.wav
BUL113_94	BUL113	BUL	TRA	male	44	18.1875	Bulgarian/wav/113/BG113_94.wav
POL028_46	POL028	POL	TRA		42	9.8125	Polish/wav/028/PL028_46.wav
BUL083_14	BUL083	BUL	TRA	female	22	7.375	Bulgarian/wav/083/BG083_14.wav
UKR105_35	UKR105	UKR	TRA	male	28	3.1875	Ukrainian/wav/105/UA105_35.wav
UKR021_61	UKR021	UKR	TRA	male	45	5.4375	Ukrainian/wav/021/UA021_61.wav
UKR015_10	UKR015	UKR	TRA	female	18	3.4375	Ukrainian/wav/015/UA015_10.wav
POL100_99	POL100	POL	TRA		49	7.4375	Polish/wav/100/PL100_99.wav
RUS120_103	RUS120	RUS	TRA	female	18	5.2900625	Russian/wav/120/RU120_103.wav
RUS058_4	RUS058	RUS	TRA	male	48	8.465125	Russian/wav/058/RU058_4.wav
HRV058_22	HRV058	HRV	TRA	male	28	12.5500625	Croatian/wav/058/CR058_22.wav
BUL049_45	BUL049	BUL	TRA	male	48	5.5625	Bulgarian/wav/049/BG049_45.wav
UKR081_123	UKR081	UKR	TRA	female	37	4.1875	Ukrainian/wav/081/UA081_123.wav
UKR108_25	UKR108	UKR	TRA	male	62	4.9375	Ukrainian/wav/108/UA108_25.wav
POL087_32	POL087	POL	TRA		22	13.6875	Polish/wav/087/PL087_32.wav
HRV010_23	HRV010	HRV	TRA	male	25	3.7000625	Croatian/wav/010/CR010_23.wav
RUS051_125	RUS051	RUS	TRA	female	41	5.700125	Russian/wav/051/RU051_125.wav
UKR078_27	UKR078	UKR	TRA	female	32	3.6875	Ukrainian/wav/078/UA078_27.wav
UKR100_63	UKR100	UKR	TRA	male	68	5.3125	Ukrainian/wav/100/UA100_63.wav
RUS035_102	RUS035	RUS	TRA	female	49	4.555125	Russian/wav/035/RU035_102.wav
RUS023_53	RUS023	RUS	TRA	male	21	5.215125	Russian/wav/023/RU023_53.wav
UKR009_56	UKR009	UKR	TRA	male	22	4.1875	Ukrainian/wav/009/UA009_56.wav
POL052_70	POL052	POL	TRA		24	10.0625	Polish/wav/052/PL052_70.wav
UKR005_39	UKR005	UKR	TRA	female	21	3.625	Ukrainian/wav/005/UA005_39.wav
CZE028_97	CZE028	CZE	TRA	female	24	8.0618125	Czech/wav/028/CZ028_97.wav
CZE017_24	CZE017	CZE	TRA	female	46	4.624625	Czech/wav/017/CZ017_24.wav
UKR021_94	UKR021	UKR	TRA	male	45	3.9375	Ukrainian/wav/021/UA021_94.wav
CZE023_117	CZE023	CZE	TRA	female	25	17.3109375	Czech/wav/023/CZ023_117.wav
BUL082_27	BUL082	BUL	TRA	male	22	7.125	Bulgarian/wav/082/BG082_27.wav
UKR077_81	UKR077	UKR	TRA	female	36	3.625	Ukrainian/wav/077/UA077_81.wav
HRV087_14	HRV087	HRV	TRA	female	34	9.4000625	Croatian/wav/087/CR087_14.wav
HRV082_2	HRV082	HRV	TRA	female	35	28.9000625	Croatian/wav/082/CR082_2.wav
UKR011_15	UKR011	UKR	TRA	male	47	4.5625	Ukrainian/wav/011/UA011_15.wav
RUS057_27	RUS057	RUS	TRA	male	20	5.532625	Russian/wav/057/RU057_27.wav
BUL035_49	BUL035	BUL	TRA	male	56	7.75	Bulgarian/wav/035/BG035_49.wav
UKR006_6	UKR006	UKR	TRA	female	57	4.125	Ukrainian/wav/006/UA006_6.wav
CZE060_26	CZE060	CZE	TRA	male	21	16.3110625	Czech/wav/060/CZ060_26.wav
POL087_49	POL087	POL	TRA		22	6.375	Polish/wav/087/PL087_49.wav
POL032_89	POL032	POL	TRA		49	15.9375	Polish/wav/032/PL032_89.wav
POL028_8	POL028	POL	TRA		42	5.25	Polish/wav/028/PL028_8.wav
CZE043_132	CZE043	CZE	TRA	male	22	16.561	Czech/wav/043/CZ043_132.wav
CZE015_108	CZE015	CZE	TRA	male	17	15.498625	Czech/wav/015/CZ015_108.wav
CZE003_27	CZE003	CZE	TRA	female	26	3.31225	Czech/wav/003/CZ003_27.wav
BUL052_23	BUL052	BUL	TRA	female	45	8.4375	Bulgarian/wav/052/BG052_23.wav
HRV003_18	HRV003	HRV	TRA	male	65	13.9900625	Croatian/wav/003/CR003_18.wav
POL032_83	POL032	POL	TRA		49	9.375	Polish/wav/032/PL032_83.wav
UKR100_34	UKR100	UKR	TRA	male	68	4.625	Ukrainian/wav/100/UA100_34.wav
RUS008_14	RUS008	RUS	TRA	female	25	16.485125	Russian/wav/008/RU008_14.wav
RUS091_31	RUS091	RUS	TRA	female	27	16.289125	Russian/wav/091/RU091_31.wav
POL075_83	POL075	POL	TRA		40	4.3125	Polish/wav/075/PL075_83.wav
RUS060_19	RUS060	RUS	TRA	male	23	3.825125	Russian/wav/060/RU060_19.wav
BUL025_56	BUL025	BUL	TRA	female	26	6.4375	Bulgarian/wav/025/BG025_56.wav
UKR109_82	UKR109	UKR	TRA	female	21	4.75	Ukrainian/wav/109/UA109_82.wav
POL091_29	POL091	POL	TRA		23	6.0625	Polish/wav/091/PL091_29.wav
HRV061_11	HRV061	HRV	TRA	female	50	11.2200625	Croatian/wav/061/CR061_11.wav
RUS077_59	RUS077	RUS	TRA	female	23	9.115125	Russian/wav/077/RU077_59.wav
UKR063_87	UKR063	UKR	TRA	female	49	6.25	Ukrainian/wav/063/UA063_87.wav
HRV002_1	HRV002	HRV	TRA	female	18	14.1600625	Croatian/wav/002/CR002_1.wav
UKR069_91	UKR069	UKR	TRA	female	36	4.5625	Ukrainian/wav/069/UA069_91.wav
RUS116_68	RUS116	RUS	TRA	female	18	5.2800625	Russian/wav/116/RU116_68.wav
BUL097_18	BUL097	BUL	TRA	male	15	6.4375	Bulgarian/wav/097/BG097_18.wav
RUS058_74	RUS058	RUS	TRA	male	48	8.674125	Russian/wav/058/RU058_74.wav
UKR093_15	UKR093	UKR	TRA	female	24	3.75	Ukrainian/wav/093/UA093_15.wav
UKR011_43	UKR011	UKR	TRA	male	47	4.0625	Ukrainian/wav/011/UA011_43.wav
BUL069_25	BUL069	BUL	TRA	female	40	8.125	Bulgarian/wav/069/BG069_25.wav
HRV022_48	HRV022	HRV	TRA	female	28	9.0500625	Croatian/wav/022/CR022_48.wav
CZE043_23	CZE043	CZE	TRA	male	22	5.6245	Czech/wav/043/CZ043_23.wav
RUS089_109	RUS089	RUS	TRA	male	21	10.015125	Russian/wav/089/RU089_109.wav
BUL113_8	BUL113	BUL	TRA	male	44	12.9375	Bulgarian/wav/113/BG113_8.wav
POL038_1	POL038	POL	TRA		24	5.5	Polish/wav/038/PL038_1.wav
HRV025_15	HRV025	HRV	TRA	female	72	11.3600625	Croatian/wav/025/CR025_15.wav
RUS041_49	RUS041	RUS	TRA	female	47	6.475125	Russian/wav/041/RU041_49.wav
POL003_27	POL003	POL	TRA	male	40	8.6875	Polish/wav/003/PL003_27.wav
POL064_75	POL064	POL	TRA		53	4.625	Polish/wav/064/PL064_75.wav
RUS060_35	RUS060	RUS	TRA	male	23	9.515125	Russian/wav/060/RU060_35.wav
RUS101_123	RUS101	RUS	TRA	female	19	8.4490625	Russian/wav/101/RU101_123.wav
BUL099_79	BUL099	BUL	TRA	male	28	8.5	Bulgarian/wav/099/BG099_79.wav
BUL079_20	BUL079	BUL	TRA	female	22	7.4375	Bulgarian/wav/079/BG079_20.wav
BUL096_106	BUL096	BUL	TRA	female	21	5.25	Bulgarian/wav/096/BG096_106.wav
BUL060_73	BUL060	BUL	TRA	male	23	6.6875	Bulgarian/wav/060/BG060_73.wav
HRV094_27	HRV094	HRV	TRA	female	42	22.0300625	Croatian/wav/094/CR094_27.wav
BUL079_105	BUL079	BUL	TRA	female	22	9.5625	Bulgarian/wav/079/BG079_105.wav
BUL105_6	BUL105	BUL	TRA	male	35	12.75	Bulgarian/wav/105/BG105_6.wav
BUL067_87	BUL067	BUL	TRA	female	61	4.0625	Bulgarian/wav/067/BG067_87.wav
BUL039_117	BUL039	BUL	TRA	female	40	7.3125	Bulgarian/wav/039/BG039_117.wav
CZE065_37	CZE065	CZE	TRA	male	20	13.87375	Czech/wav/065/CZ065_37.wav
POL075_97	POL075	POL	TRA		40	6.1875	Polish/wav/075/PL075_97.wav
POL038_26	POL038	POL	TRA		24	5.0	Polish/wav/038/PL038_26.wav
CZE077_51	CZE077	CZE	TRA	male	26	5.1245625	Czech/wav/077/CZ077_51.wav
HRV009_21	HRV009	HRV	TRA	male	32	10.8400625	Croatian/wav/009/CR009_21.wav
RUS030_75	RUS030	RUS	TRA	male	21	17.836625	Russian/wav/030/RU030_75.wav
RUS048_14	RUS048	RUS	TRA	male	19	4.559125	Russian/wav/048/RU048_14.wav
RUS116_48	RUS116	RUS	TRA	female	18	26.5750625	Russian/wav/116/RU116_48.wav
BUL070_63	BUL070	BUL	TRA	male	34	8.3125	Bulgarian/wav/070/BG070_63.wav
UKR045_41	UKR045	UKR	TRA	female	22	3.5	Ukrainian/wav/045/UA045_41.wav
HRV049_28	HRV049	HRV	TRA	male	22	7.3100625	Croatian/wav/049/CR049_28.wav
HRV073_14	HRV073	HRV	TRA	female	20	18.3000625	Croatian/wav/073/CR073_14.wav
BUL079_58	BUL079	BUL	TRA	female	22	7.8125	Bulgarian/wav/079/BG079_58.wav
POL091_35	POL091	POL	TRA		23	4.375	Polish/wav/091/PL091_35.wav
POL088_100	POL088	POL	TRA		40	11.375	Polish/wav/088/PL088_100.wav
CZE056_61	CZE056	CZE	TRA	male	22	6.187	Czech/wav/056/CZ056_61.wav
RUS076_46	RUS076	RUS	TRA	male	21	4.445125	Russian/wav/076/RU076_46.wav
BUL021_69	BUL021	BUL	TRA	female	28	10.3125	Bulgarian/wav/021/BG021_69.wav
CZE055_56	CZE055	CZE	TRA	male	23	6.1245	Czech/wav/055/CZ055_56.wav
UKR093_61	UKR093	UKR	TRA	female	24	3.6875	Ukrainian/wav/093/UA093_61.wav
BUL050_13	BUL050	BUL	TRA	female	52	7.4375	Bulgarian/wav/050/BG050_13.wav
CZE016_106	CZE016	CZE	TRA	male	48	7.436875	Czech/wav/016/CZ016_106.wav
RUS073_21	RUS073	RUS	TRA	male	50	13.515125	Russian/wav/073/RU073_21.wav
RUS030_34	RUS030	RUS	TRA	male	21	10.752625	Russian/wav/030/RU030_34.wav
HRV023_17	HRV023	HRV	TRA	female	58	13.3400625	Croatian/wav/023/CR023_17.wav
RUS055_43	RUS055	RUS	TRA	female	50	10.035125	Russian/wav/055/RU055_43.wav
POL091_62	POL091	POL	TRA		23	6.0625	Polish/wav/091/PL091_62.wav
POL093_22	POL093	POL	TRA		42	15.5	Polish/wav/093/PL093_22.wav
CZE025_85	CZE025	CZE	TRA	male	74	7.561875	Czech/wav/025/CZ025_85.wav
HRV055_23	HRV055	HRV	TRA	female	50	19.6100625	Croatian/wav/055/CR055_23.wav
BUL087_79	BUL087	BUL	TRA	male	23	8.125	Bulgarian/wav/087/BG087_79.wav
RUS081_16	RUS081	RUS	TRA	female	24	4.815125	Russian/wav/081/RU081_16.wav
CZE054_4	CZE054	CZE	TRA	male	23	8.68675	Czech/wav/054/CZ054_4.wav
BUL047_12	BUL047	BUL	TRA	female	20	7.875	Bulgarian/wav/047/BG047_12.wav
POL070_9	POL070	POL	TRA		49	10.875	Polish/wav/070/PL070_9.wav
HRV032_43	HRV032	HRV	TRA	female	25	9.8400625	Croatian/wav/032/CR032_43.wav
HRV083_196	HRV083	HRV	TRA	female	19	7.0100625	Croatian/wav/083/CR083_196.wav
HRV031_9	HRV031	HRV	TRA	male	17	30.7200625	Croatian/wav/031/CR031_9.wav
POL091_77	POL091	POL	TRA		23	19.8125	Polish/wav/091/PL091_77.wav
HRV062_28	HRV062	HRV	TRA	female	19	15.2000625	Croatian/wav/062/CR062_28.wav
POL081_86	POL081	POL	TRA		43	8.9375	Polish/wav/081/PL081_86.wav
UKR079_13	UKR079	UKR	TRA	male	51	4.9375	Ukrainian/wav/079/UA079_13.wav
BUL066_53	BUL066	BUL	TRA	female	57	5.5625	Bulgarian/wav/066/BG066_53.wav
RUS114_96	RUS114	RUS	TRA	female	21	4.400125	Russian/wav/114/RU114_96.wav
RUS090_20	RUS090	RUS	TRA	male	27	8.225125	Russian/wav/090/RU090_20.wav
UKR105_9	UKR105	UKR	TRA	male	28	3.5625	Ukrainian/wav/105/UA105_9.wav
BUL088_89	BUL088	BUL	TRA	female	23	7.5625	Bulgarian/wav/088/BG088_89.wav
HRV083_198	HRV083	HRV	TRA	female	19	4.7300625	Croatian/wav/083/CR083_198.wav
BUL026_83	BUL026	BUL	TRA	male	30	7.3125	Bulgarian/wav/026/BG026_83.wav
HRV063_21	HRV063	HRV	TRA	male	29	28.8600625	Croatian/wav/063/CR063_21.wav
RUS007_19	RUS007	RUS	TRA	female	20	5.905125	Russian/wav/007/RU007_19.wav
POL034_3	POL034	POL	TRA		25	3.125	Polish/wav/034/PL034_3.wav
RUS083_3	RUS083	RUS	TRA	male	25	9.275125	Russian/wav/083/RU083_3.wav
UKR104_79	UKR104	UKR	TRA	male	29	3.6875	Ukrainian/wav/104/UA104_79.wav
RUS045_108	RUS045	RUS	TRA	male	20	4.575125	Russian/wav/045/RU045_108.wav
CZE040_53	CZE040	CZE	TRA	female	21	5.8745	Czech/wav/040/CZ040_53.wav
CZE013_98	CZE013	CZE	TRA	male	21	12.811375	Czech/wav/013/CZ013_98.wav
CZE006_120	CZE006	CZE	TRA	female	26	8.74925	Czech/wav/006/CZ006_120.wav
POL070_6	POL070	POL	TRA		49	12.625	Polish/wav/070/PL070_6.wav
BUL094_33	BUL094	BUL	TRA	female	40	16.8125	Bulgarian/wav/094/BG094_33.wav
POL059_40	POL059	POL	TRA		40	12.125	Polish/wav/059/PL059_40.wav
RUS090_15	RUS090	RUS	TRA	male	27	6.315125	Russian/wav/090/RU090_15.wav
CZE050_66	CZE050	CZE	TRA	female	21	3.8746875	Czech/wav/050/CZ050_66.wav
CZE065_64	CZE065	CZE	TRA	male	20	7.124375	Czech/wav/065/CZ065_64.wav
CZE019_120	CZE019	CZE	TRA	male	33	11.4365	Czech/wav/019/CZ019_120.wav
RUS035_72	RUS035	RUS	TRA	female	49	4.305125	Russian/wav/035/RU035_72.wav
BUL064_23	BUL064	BUL	TRA	male	23	5.3125	Bulgarian/wav/064/BG064_23.wav
POL014_48	POL014	POL	TRA	female	51	12.4375	Polish/wav/014/PL014_48.wav
UKR058_26	UKR058	UKR	TRA	female	20	3.3125	Ukrainian/wav/058/UA058_26.wav
UKR027_43	UKR027	UKR	TRA	female	49	3.0	Ukrainian/wav/027/UA027_43.wav
CZE031_91	CZE031	CZE	TRA	male	21	5.9995	Czech/wav/031/CZ031_91.wav
UKR088_60	UKR088	UKR	TRA	female	23	4.75	Ukrainian/wav/088/UA088_60.wav
POL013_25	POL013	POL	TRA	male	25	3.5625	Polish/wav/013/PL013_25.wav
HRV092_15	HRV092	HRV	TRA	male	31	8.0600625	Croatian/wav/092/CR092_15.wav
RUS072_26	RUS072	RUS	TRA	female	49	10.875125	Russian/wav/072/RU072_26.wav
UKR004_92	UKR004	UKR	TRA	male	22	3.1875	Ukrainian/wav/004/UA004_92.wav
CZE073_78	CZE073	CZE	TRA	female	21	4.187125	Czech/wav/073/CZ073_78.wav
BUL089_31	BUL089	BUL	TRA	female	20	7.0625	Bulgarian/wav/089/BG089_31.wav
POL067_12	POL067	POL	TRA		53	3.25	Polish/wav/067/PL067_12.wav
POL056_59	POL056	POL	TRA		25	12.1875	Polish/wav/056/PL056_59.wav
CZE039_41	CZE039	CZE	TRA	male	20	6.5619375	Czech/wav/039/CZ039_41.wav
