seg_id	uttr_id	spkr_id	language	split	gender	age	duration	file
CZE009_45_1	CZE009_45	CZE009	CZE	TRA	male	22	6.3119375	Czech/wav/009/CZ009_45.wav
BUL097_3_2	BUL097_3	BUL097	BUL	TRA	male	15	13.75	Bulgarian/wav/097/BG097_3.wav
HRV059_39_2	HRV059_39	HRV059	HRV	TRA	female	19	7.1300625	Croatian/wav/059/CR059_39.wav
HRV067_30_3	HRV067_30	HRV067	HRV	TRA	female	40	20.0600625	Croatian/wav/067/CR067_30.wav
BUL041_17_2	BUL041_17	BUL041	BUL	TRA	male	24	9.0625	Bulgarian/wav/041/BG041_17.wav
CZE070_92_1	CZE070_92	CZE070	CZE	TRA	female	23	4.437125	Czech/wav/070/CZ070_92.wav
RUS018_99_1	RUS018_99	RUS018	RUS	TRA	male	21	5.220125	Russian/wav/018/RU018_99.wav
RUS119_3_3	RUS119_3	RUS119	RUS	TRA	female	18	15.3850625	Russian/wav/119/RU119_3.wav
RUS017_94_1	RUS017_94	RUS017	RUS	TRA	male	24	5.545125	Russian/wav/017/RU017_94.wav
UKR117_19_1	UKR117_19	UKR117	UKR	TRA	female	28	5.375	Ukrainian/wav/117/UA117_19.wav
POL048_31_1	POL048_31	POL048	POL	TRA		23	8.9375	Polish/wav/048/PL048_31.wav
BUL064_57_3	BUL064_57	BUL064	BUL	TRA	male	23	10.875	Bulgarian/wav/064/BG064_57.wav
HRV093_52_2	HRV093_52	HRV093	HRV	TRA	male	27	9.3200625	Croatian/wav/093/CR093_52.wav
UKR090_84_1	UKR090_84	UKR090	UKR	TRA	female	24	3.125	Ukrainian/wav/090/UA090_84.wav
RUS061_65_2	RUS061_65	RUS061	RUS	TRA	male	21	7.196625	Russian/wav/061/RU061_65.wav
BUL107_18_1	BUL107_18	BUL107	BUL	TRA	female	47	4.8125	Bulgarian/wav/107/BG107_18.wav
HRV003_34_1	HRV003_34	HRV003	HRV	TRA	male	65	30.1800625	Croatian/wav/003/CR003_34.wav
BUL018_4_3	BUL018_4	BUL018	BUL	TRA	female	23	10.625	Bulgarian/wav/018/BG018_4.wav
RUS012_61_1	RUS012_61	RUS012	RUS	TRA	female	26	3.112625	Russian/wav/012/RU012_61.wav
UKR050_104_1	UKR050_104	UKR050	UKR	TRA	female	41	3.875	Ukrainian/wav/050/UA050_104.wav
CZE020_85_1	CZE020_85	CZE020	CZE	TRA	female	25	13.1863125	Czech/wav/020/CZ020_85.wav
RUS090_4_3	RUS090_4	RUS090	RUS	TRA	male	27	10.045125	Russian/wav/090/RU090_4.wav
POL047_112_2	POL047_112	POL047	POL	TRA		53	11.375	Polish/wav/047/PL047_112.wav
RUS089_26_1	RUS089_26	RUS089	RUS	TRA	male	21	18.235125	Russian/wav/089/RU089_26.wav
CZE066_23_2	CZE066_23	CZE066	CZE	TRA	female	20	6.062	Czech/wav/066/CZ066_23.wav
UKR027_5_1	UKR027_5	UKR027	UKR	TRA	female	49	3.0	Ukrainian/wav/027/UA027_5.wav
BUL091_6_1	BUL091_6	BUL091	BUL	TRA	male	51	4.5625	Bulgarian/wav/091/BG091_6.wav
RUS018_137_1	RUS018_137	RUS018	RUS	TRA	male	21	7.275125	Russian/wav/018/RU018_137.wav
POL035_91_1	POL035_91	POL035	POL	TRA		49	7.375	Polish/wav/035/PL035_91.wav
POL070_76_2	POL070_76	POL070	POL	TRA		49	12.25	Polish/wav/070/PL070_76.wav
HRV088_9_3	HRV088_9	HRV088	HRV	TRA	female	35	10.8600625	Croatian/wav/088/CR088_9.wav
BUL107_3_1	BUL107_3	BUL107	BUL	TRA	female	47	6.75	Bulgarian/wav/107/BG107_3.wav
UKR061_2_1	UKR061_2	UKR061	UKR	TRA	female	16	3.375	Ukrainian/wav/061/UA061_2.wav
POL076_151_3	POL076_151	POL076	POL	TRA		23	9.875	Polish/wav/076/PL076_151.wav
CZE056_13_1	CZE056_13	CZE056	CZE	TRA	male	22	6.5619375	Czech/wav/056/CZ056_13.wav
HRV007_38_1	HRV007_38	HRV007	HRV	TRA	female	33	19.9400625	Croatian/wav/007/CR007_38.wav
HRV004_40_2	HRV004_40	HRV004	HRV	TRA	male	43	15.3800625	Croatian/wav/004/CR004_40.wav
BUL098_32_1	BUL098_32	BUL098	BUL	TRA	male	15	3.375	Bulgarian/wav/098/BG098_32.wav
HRV086_29_2	HRV086_29	HRV086	HRV	TRA	female	16	9.5800625	Croatian/wav/086/CR086_29.wav
HRV013_16_1	HRV013_16	HRV013	HRV	TRA	female	53	7.6600625	Croatian/wav/013/CR013_16.wav
CZE013_98_1	CZE013_98	CZE013	CZE	TRA	male	21	12.811375	Czech/wav/013/CZ013_98.wav
HRV030_24_1	HRV030_24	HRV030	HRV	TRA	male	16	3.3500625	Croatian/wav/030/CR030_24.wav
UKR095_48_1	UKR095_48	UKR095	UKR	TRA	male	22	4.3125	Ukrainian/wav/095/UA095_48.wav
UKR012_44_1	UKR012_44	UKR012	UKR	TRA	female	18	3.5625	Ukrainian/wav/012/UA012_44.wav
RUS072_74_3	RUS072_74	RUS072	RUS	TRA	female	49	16.240125	Russian/wav/072/RU072_74.wav
POL026_71_2	POL026_71	POL026	POL	TRA	female	42	7.8125	Polish/wav/026/PL026_71.wav
RUS055_52_3	RUS055_52	RUS055	RUS	TRA	female	50	9.265125	Russian/wav/055/RU055_52.wav
HRV086_25_3	HRV086_25	HRV086	HRV	TRA	female	16	29.1700625	Croatian/wav/086/CR086_25.wav
RUS070_13_2	RUS070_13	RUS070	RUS	TRA	female	27	12.600125	Russian/wav/070/RU070_13.wav
CZE021_135_3	CZE021_135	CZE021	CZE	TRA	female	19	21.7480625	Czech/wav/021/CZ021_135.wav
CZE030_76_3	CZE030_76	CZE030	CZE	TRA	male	21	11.124	Czech/wav/030/CZ030_76.wav
CZE046_106_1	CZE046_106	CZE046	CZE	TRA	female	25	9.874125	Czech/wav/046/CZ046_106.wav
BUL065_103_1	BUL065_103	BUL065	BUL	TRA	female	23	11.5625	Bulgarian/wav/065/BG065_103.wav
UKR024_78_1	UKR024_78	UKR024	UKR	TRA	female	55	4.375	Ukrainian/wav/024/UA024_78.wav
UKR094_51_1	UKR094_51	UKR094	UKR	TRA	male	43	5.375	Ukrainian/wav/094/UA094_51.wav
UKR026_60_1	UKR026_60	UKR026	UKR	TRA	female	38	3.8125	Ukrainian/wav/026/UA026_60.wav
UKR110_85_1	UKR110_85	UKR110	UKR	TRA	female	24	5.125	Ukrainian/wav/110/UA110_85.wav
BUL056_110_2	BUL056_110	BUL056	BUL	TRA	female	24	7.5	Bulgarian/wav/056/BG056_110.wav
UKR113_97_1	UKR113_97	UKR113	UKR	TRA	male	67	4.625	Ukrainian/wav/113/UA113_97.wav
RUS034_68_2	RUS034_68	RUS034	RUS	TRA	male	21	14.625125	Russian/wav/034/RU034_68.wav
POL085_96_1	POL085_96	POL085	POL	TRA		51	8.625	Polish/wav/085/PL085_96.wav
BUL080_27_2	BUL080_27	BUL080	BUL	TRA	male	25	8.125	Bulgarian/wav/080/BG080_27.wav
UKR006_66_1	UKR006_66	UKR006	UKR	TRA	female	57	3.875	Ukrainian/wav/006/UA006_66.wav
HRV075_6_1	HRV075_6	HRV075	HRV	TRA	female	21	13.4900625	Croatian/wav/075/CR075_6.wav
BUL046_9_2	BUL046_9	BUL046	BUL	TRA	male	25	11.1875	Bulgarian/wav/046/BG046_9.wav
POL088_100_3	POL088_100	POL088	POL	TRA		40	11.375	Polish/wav/088/PL088_100.wav
RUS008_21_2	RUS008_21	RUS008	RUS	TRA	female	25	23.665125	Russian/wav/008/RU008_21.wav
CZE008_134_2	CZE008_134	CZE008	CZE	TRA	male	27	17.4359375	Czech/wav/008/CZ008_134.wav
UKR033_5_1	UKR033_5	UKR033	UKR	TRA	male	22	5.0625	Ukrainian/wav/033/UA033_5.wav
RUS025_69_2	RUS025_69	RUS025	RUS	TRA	male	21	9.422625	Russian/wav/025/RU025_69.wav
CZE082_62_1	CZE082_62	CZE082	CZE	TRA	female	20	7.436875	Czech/wav/082/CZ082_62.wav
POL092_57_1	POL092_57	POL092	POL	TRA		49	19.875	Polish/wav/092/PL092_57.wav
UKR011_21_1	UKR011_21	UKR011	UKR	TRA	male	47	5.125	Ukrainian/wav/011/UA011_21.wav
CZE026_64_2	CZE026_64	CZE026	CZE	TRA	male	25	7.186875	Czech/wav/026/CZ026_64.wav
UKR103_108_1	UKR103_108	UKR103	UKR	TRA	male	30	3.625	Ukrainian/wav/103/UA103_108.wav
RUS115_19_1	RUS115_19	RUS115	RUS	TRA	female	26	7.750125	Russian/wav/115/RU115_19.wav
UKR101_71_1	UKR101_71	UKR101	UKR	TRA	male	45	3.5	Ukrainian/wav/101/UA101_71.wav
UKR040_79_1	UKR040_79	UKR040	UKR	TRA	male	23	3.9375	Ukrainian/wav/040/UA040_79.wav
POL068_63_2	POL068_63	POL068	POL	TRA		23	6.5	Polish/wav/068/PL068_63.wav
POL096_76_1	POL096_76	POL096	POL	TRA		42	9.125	Polish/wav/096/PL096_76.wav
UKR088_89_1	UKR088_89	UKR088	UKR	TRA	female	23	4.9375	Ukrainian/wav/088/UA088_89.wav
HRV086_37_3	HRV086_37	HRV086	HRV	TRA	female	16	11.7300625	Croatian/wav/086/CR086_37.wav
HRV070_20_3	HRV070_20	HRV070	HRV	TRA	female	22	9.5000625	Croatian/wav/070/CR070_20.wav
UKR090_93_1	UKR090_93	UKR090	UKR	TRA	female	24	3.125	Ukrainian/wav/090/UA090_93.wav
HRV083_55_2	HRV083_55	HRV083	HRV	TRA	female	19	14.4500625	Croatian/wav/083/CR083_55.wav
UKR116_64_1	UKR116_64	UKR116	UKR	TRA	female	31	4.3125	Ukrainian/wav/116/UA116_64.wav
UKR026_41_1	UKR026_41	UKR026	UKR	TRA	female	38	3.0	Ukrainian/wav/026/UA026_41.wav
BUL078_119_1	BUL078_119	BUL078	BUL	TRA	male	23	12.5625	Bulgarian/wav/078/BG078_119.wav
BUL027_91_1	BUL027_91	BUL027	BUL	TRA	male	59	9.1875	Bulgarian/wav/027/BG027_91.wav
UKR052_78_1	UKR052_78	UKR052	UKR	TRA	female	63	3.8125	Ukrainian/wav/052/UA052_78.wav
BUL056_100_1	BUL056_100	BUL056	BUL	TRA	female	24	5.75	Bulgarian/wav/056/BG056_100.wav
UKR115_111_1	UKR115_111	UKR115	UKR	TRA	male	31	5.625	Ukrainian/wav/115/UA115_111.wav
BUL064_59_2	BUL064_59	BUL064	BUL	TRA	male	23	9.0	Bulgarian/wav/064/BG064_59.wav
HRV003_112_3	HRV003_112	HRV003	HRV	TRA	male	65	14.1000625	Croatian/wav/003/CR003_112.wav
UKR118_8_1	UKR118_8	UKR118	UKR	TRA	female	23	7.1875	Ukrainian/wav/118/UA118_8.wav
POL086_29_1	POL086_29	POL086	POL	TRA		53	7.5625	Polish/wav/086/PL086_29.wav
UKR076_95_1	UKR076_95	UKR076	UKR	TRA	female	24	4.125	Ukrainian/wav/076/UA076_95.wav
HRV081_4_2	HRV081_4	HRV081	HRV	TRA	female	33	7.4200625	Croatian/wav/081/CR081_4.wav
UKR108_94_1	UKR108_94	UKR108	UKR	TRA	male	62	4.9375	Ukrainian/wav/108/UA108_94.wav
HRV071_43_1	HRV071_43	HRV071	HRV	TRA	female	31	15.3900625	Croatian/wav/071/CR071_43.wav
CZE009_73_2	CZE009_73	CZE009	CZE	TRA	male	22	8.93675	Czech/wav/009/CZ009_73.wav
CZE028_93_1	CZE028_93	CZE028	CZE	TRA	female	24	9.3116875	Czech/wav/028/CZ028_93.wav
RUS058_74_1	RUS058_74	RUS058	RUS	TRA	male	48	8.674125	Russian/wav/058/RU058_74.wav
BUL079_53_1	BUL079_53	BUL079	BUL	TRA	female	22	11.1875	Bulgarian/wav/079/BG079_53.wav
CZE029_129_3	CZE029_129	CZE029	CZE	TRA	female	19	16.811	Czech/wav/029/CZ029_129.wav
RUS079_59_2	RUS079_59	RUS079	RUS	TRA	female	33	6.155125	Russian/wav/079/RU079_59.wav
POL003_33_2	POL003_33	POL003	POL	TRA	male	40	10.5625	Polish/wav/003/PL003_33.wav
BUL020_3_2	BUL020_3	BUL020	BUL	TRA	female	33	9.125	Bulgarian/wav/020/BG020_3.wav
BUL053_119_1	BUL053_119	BUL053	BUL	TRA	female	44	10.0	Bulgarian/wav/053/BG053_119.wav
HRV075_25_2	HRV075_25	HRV075	HRV	TRA	female	21	8.1200625	Croatian/wav/075/CR075_25.wav
HRV090_5_3	HRV090_5	HRV090	HRV	TRA	female	21	16.7600625	Croatian/wav/090/CR090_5.wav
POL010_17_3	POL010_17	POL010	POL	TRA	female	40	9.125	Polish/wav/010/PL010_17.wav
UKR001_3_1	UKR001_3	UKR001	UKR	TRA	male	24	4.3125	Ukrainian/wav/001/UA001_3.wav
CZE035_43_2	CZE035_43	CZE035	CZE	TRA	female	21	8.49925	Czech/wav/035/CZ035_43.wav
BUL069_12_2	BUL069_12	BUL069	BUL	TRA	female	40	6.375	Bulgarian/wav/069/BG069_12.wav
BUL096_102_1	BUL096_102	BUL096	BUL	TRA	female	21	19.4375	Bulgarian/wav/096/BG096_102.wav
HRV090_24_1	HRV090_24	HRV090	HRV	TRA	female	21	11.0200625	Croatian/wav/090/CR090_24.wav
HRV022_26_1	HRV022_26	HRV022	HRV	TRA	female	28	16.7400625	Croatian/wav/022/CR022_26.wav
UKR099_65_3	UKR099_65	UKR099	UKR	TRA	male	56	11.75	Ukrainian/wav/099/UA099_65.wav
CZE039_88_1	CZE039_88	CZE039	CZE	TRA	male	20	5.2495625	Czech/wav/039/CZ039_88.wav
RUS062_41_1	RUS062_41	RUS062	RUS	TRA	male	45	10.499125	Russian/wav/062/RU062_41.wav
HRV012_7_3	HRV012_7	HRV012	HRV	TRA	male	27	18.4500625	Croatian/wav/012/CR012_7.wav
CZE014_139_2	CZE014_139	CZE014	CZE	TRA	female	21	10.061625	Czech/wav/014/CZ014_139.wav
BUL103_42_1	BUL103_42	BUL103	BUL	TRA	female	66	10.5	Bulgarian/wav/103/BG103_42.wav
UKR042_8_1	UKR042_8	UKR042	UKR	TRA	female	25	3.3125	Ukrainian/wav/042/UA042_8.wav
BUL032_61_2	BUL032_61	BUL032	BUL	TRA	female	15	9.75	Bulgarian/wav/032/BG032_61.wav
POL016_27_2	POL016_27	POL016	POL	TRA	female	23	9.5	Polish/wav/016/PL016_27.wav
BUL052_44_2	BUL052_44	BUL052	BUL	TRA	female	45	6.625	Bulgarian/wav/052/BG052_44.wav
POL052_48_1	POL052_48	POL052	POL	TRA		24	12.125	Polish/wav/052/PL052_48.wav
CZE005_133_1	CZE005_133	CZE005	CZE	TRA	male	28	17.6234375	Czech/wav/005/CZ005_133.wav
BUL052_55_3	BUL052_55	BUL052	BUL	TRA	female	45	14.375	Bulgarian/wav/052/BG052_55.wav
CZE012_87_1	CZE012_87	CZE012	CZE	TRA	male	17	7.186875	Czech/wav/012/CZ012_87.wav
UKR009_98_1	UKR009_98	UKR009	UKR	TRA	male	22	4.0	Ukrainian/wav/009/UA009_98.wav
BUL107_25_1	BUL107_25	BUL107	BUL	TRA	female	47	6.75	Bulgarian/wav/107/BG107_25.wav
BUL020_10_3	BUL020_10	BUL020	BUL	TRA	female	33	11.25	Bulgarian/wav/020/BG020_10.wav
HRV092_33_3	HRV092_33	HRV092	HRV	TRA	male	31	10.4800625	Croatian/wav/092/CR092_33.wav
POL083_2_2	POL083_2	POL083	POL	TRA		22	12.9375	Polish/wav/083/PL083_2.wav
POL053_75_2	POL053_75	POL053	POL	TRA		49	7.25	Polish/wav/053/PL053_75.wav
UKR062_51_1	UKR062_51	UKR062	UKR	TRA	male	15	3.3125	Ukrainian/wav/062/UA062_51.wav
HRV002_63_2	HRV002_63	HRV002	HRV	TRA	female	18	19.6200625	Croatian/wav/002/CR002_63.wav
BUL046_97_3	BUL046_97	BUL046	BUL	TRA	male	25	17.75	Bulgarian/wav/046/BG046_97.wav
CZE034_99_3	CZE034_99	CZE034	CZE	TRA	female	21	9.999125	Czech/wav/034/CZ034_99.wav
CZE019_61_3	CZE019_61	CZE019	CZE	TRA	male	33	16.9985	Czech/wav/019/CZ019_61.wav
UKR021_65_1	UKR021_65	UKR021	UKR	TRA	male	45	3.625	Ukrainian/wav/021/UA021_65.wav
BUL112_111_3	BUL112_111	BUL112	BUL	TRA	female	23	10.625	Bulgarian/wav/112/BG112_111.wav
CZE067_44_1	CZE067_44	CZE067	CZE	TRA	male	21	10.061625	Czech/wav/067/CZ067_44.wav
POL051_38_3	POL051_38	POL051	POL	TRA		43	18.75	Polish/wav/051/PL051_38.wav
POL038_89_1	POL038_89	POL038	POL	TRA		24	5.5	Polish/wav/038/PL038_89.wav
BUL113_69_1	BUL113_69	BUL113	BUL	TRA	male	44	16.1875	Bulgarian/wav/113/BG113_69.wav
RUS094_11_2	RUS094_11	RUS094	RUS	TRA	female	26	11.045125	Russian/wav/094/RU094_11.wav
CZE035_28_2	CZE035_28	CZE035	CZE	TRA	female	21	6.4369375	Czech/wav/035/CZ035_28.wav
CZE047_64_1	CZE047_64	CZE047	CZE	TRA	male	21	6.6244375	Czech/wav/047/CZ047_64.wav
CZE057_96_2	CZE057_96	CZE057	CZE	TRA	female	48	16.936	Czech/wav/057/CZ057_96.wav
POL047_15_2	POL047_15	POL047	POL	TRA		53	8.125	Polish/wav/047/PL047_15.wav
POL025_32_3	POL025_32	POL025	POL	TRA	female	35	11.125	Polish/wav/025/PL025_32.wav
UKR045_19_1	UKR045_19	UKR045	UKR	TRA	female	22	4.8125	Ukrainian/wav/045/UA045_19.wav
HRV023_28_3	HRV023_28	HRV023	HRV	TRA	female	58	21.0600625	Croatian/wav/023/CR023_28.wav
RUS013_18_1	RUS013_18	RUS013	RUS	TRA	male	24	3.982625	Russian/wav/013/RU013_18.wav
HRV066_46_3	HRV066_46	HRV066	HRV	TRA	female	40	44.6200625	Croatian/wav/066/CR066_46.wav
POL017_62_1	POL017_62	POL017	POL	TRA	female	23	5.0625	Polish/wav/017/PL017_62.wav
RUS080_56_2	RUS080_56	RUS080	RUS	TRA	female	21	10.055125	Russian/wav/080/RU080_56.wav
RUS064_76_1	RUS064_76	RUS064	RUS	TRA	female	30	7.967625	Russian/wav/064/RU064_76.wav
UKR001_97_1	UKR001_97	UKR001	UKR	TRA	male	24	3.5625	Ukrainian/wav/001/UA001_97.wav
POL035_31_3	POL035_31	POL035	POL	TRA		49	13.3125	Polish/wav/035/PL035_31.wav
HRV087_15_1	HRV087_15	HRV087	HRV	TRA	female	34	12.5800625	Croatian/wav/087/CR087_15.wav
BUL056_61_3	BUL056_61	BUL056	BUL	TRA	female	24	10.5625	Bulgarian/wav/056/BG056_61.wav
HRV001_72_1	HRV001_72	HRV001	HRV	TRA	male	27	7.7400625	Croatian/wav/001/CR001_72.wav
POL088_52_2	POL088_52	POL088	POL	TRA		40	20.5	Polish/wav/088/PL088_52.wav
UKR073_15_1	UKR073_15	UKR073	UKR	TRA	male	26	4.0	Ukrainian/wav/073/UA073_15.wav
HRV007_4_1	HRV007_4	HRV007	HRV	TRA	female	33	5.1600625	Croatian/wav/007/CR007_4.wav
UKR004_44_1	UKR004_44	UKR004	UKR	TRA	male	22	4.0625	Ukrainian/wav/004/UA004_44.wav
HRV025_8_2	HRV025_8	HRV025	HRV	TRA	female	72	34.0000625	Croatian/wav/025/CR025_8.wav
HRV007_12_3	HRV007_12	HRV007	HRV	TRA	female	33	13.0500625	Croatian/wav/007/CR007_12.wav
BUL041_18_3	BUL041_18	BUL041	BUL	TRA	male	24	12.5625	Bulgarian/wav/041/BG041_18.wav
POL060_52_2	POL060_52	POL060	POL	TRA		23	6.125	Polish/wav/060/PL060_52.wav
RUS012_72_3	RUS012_72	RUS012	RUS	TRA	female	26	11.955125	Russian/wav/012/RU012_72.wav
HRV032_50_2	HRV032_50	HRV032	HRV	TRA	female	25	20.6500625	Croatian/wav/032/CR032_50.wav
UKR028_94_1	UKR028_94	UKR028	UKR	TRA	male	42	3.3125	Ukrainian/wav/028/UA028_94.wav
RUS049_9_1	RUS049_9	RUS049	RUS	TRA	male	20	3.225125	Russian/wav/049/RU049_9.wav
UKR048_21_1	UKR048_21	UKR048	UKR	TRA	female	48	3.1875	Ukrainian/wav/048/UA048_21.wav
UKR109_53_1	UKR109_53	UKR109	UKR	TRA	female	21	3.375	Ukrainian/wav/109/UA109_53.wav
CZE009_64_1	CZE009_64	CZE009	CZE	TRA	male	22	21.248125	Czech/wav/009/CZ009_64.wav
UKR005_80_1	UKR005_80	UKR005	UKR	TRA	female	21	3.875	Ukrainian/wav/005/UA005_80.wav
POL087_3_3	POL087_3	POL087	POL	TRA		22	12.1875	Polish/wav/087/PL087_3.wav
UKR077_14_1	UKR077_14	UKR077	UKR	TRA	female	36	5.25	Ukrainian/wav/077/UA077_14.wav
RUS061_26_1	RUS061_26	RUS061	RUS	TRA	male	21	6.655125	Russian/wav/061/RU061_26.wav
POL083_65_1	POL083_65	POL083	POL	TRA		22	7.1875	Polish/wav/083/PL083_65.wav
UKR098_3_1	UKR098_3	UKR098	UKR	TRA	female	23	6.75	Ukrainian/wav/098/UA098_3.wav
RUS067_53_2	RUS067_53	RUS067	RUS	TRA	male	30	6.025125	Russian/wav/067/RU067_53.wav
POL099_31_2	POL099_31	POL099	POL	TRA		40	9.5625	Polish/wav/099/PL099_31.wav
RUS061_15_1	RUS061_15	RUS061	RUS	TRA	male	21	4.905125	Russian/wav/061/RU061_15.wav
POL073_32_3	POL073_32	POL073	POL	TRA		42	13.625	Polish/wav/073/PL073_32.wav
UKR030_39_1	UKR030_39	UKR030	UKR	TRA	female	36	3.125	Ukrainian/wav/030/UA030_39.wav
CZE027_17_1	CZE027_17	CZE027	CZE	TRA	male	22	5.6245	Czech/wav/027/CZ027_17.wav
BUL069_46_1	BUL069_46	BUL069	BUL	TRA	female	40	15.6875	Bulgarian/wav/069/BG069_46.wav
POL049_24_1	POL049_24	POL049	POL	TRA		42	6.25	Polish/wav/049/PL049_24.wav
RUS047_39_2	RUS047_39	RUS047	RUS	TRA	male	21	8.825125	Russian/wav/047/RU047_39.wav
BUL107_82_2	BUL107_82	BUL107	BUL	TRA	female	47	6.25	Bulgarian/wav/107/BG107_82.wav
CZE079_77_3	CZE079_77	CZE079	CZE	TRA	female	20	9.749125	Czech/wav/079/CZ079_77.wav
POL076_42_1	POL076_42	POL076	POL	TRA		23	10.375	Polish/wav/076/PL076_42.wav
HRV003_13_1	HRV003_13	HRV003	HRV	TRA	male	65	10.0000625	Croatian/wav/003/CR003_13.wav
BUL067_42_1	BUL067_42	BUL067	BUL	TRA	female	61	8.8125	Bulgarian/wav/067/BG067_42.wav
POL079_37_2	POL079_37	POL079	POL	TRA		49	10.625	Polish/wav/079/PL079_37.wav
HRV058_19_1	HRV058_19	HRV058	HRV	TRA	male	28	22.5100625	Croatian/wav/058/CR058_19.wav
BUL023_23_2	BUL023_23	BUL023	BUL	TRA	male	33	8.625	Bulgarian/wav/023/BG023_23.wav
POL051_78_2	POL051_78	POL051	POL	TRA		43	7.4375	Polish/wav/051/PL051_78.wav
CZE066_78_1	CZE066_78	CZE066	CZE	TRA	female	20	5.937	Czech/wav/066/CZ066_78.wav
UKR118_22_1	UKR118_22	UKR118	UKR	TRA	female	23	4.9375	Ukrainian/wav/118/UA118_22.wav
UKR076_15_1	UKR076_15	UKR076	UKR	TRA	female	24	3.3125	Ukrainian/wav/076/UA076_15.wav
HRV052_19_1	HRV052_19	HRV052	HRV	TRA	male	53	18.5500625	Croatian/wav/052/CR052_19.wav
UKR100_33_1	UKR100_33	UKR100	UKR	TRA	male	68	6.25	Ukrainian/wav/100/UA100_33.wav
HRV090_36_3	HRV090_36	HRV090	HRV	TRA	female	21	16.2300625	Croatian/wav/090/CR090_36.wav
RUS079_18_2	RUS079_18	RUS079	RUS	TRA	female	33	9.525125	Russian/wav/079/RU079_18.wav
CZE026_71_1	CZE026_71	CZE026	CZE	TRA	male	25	5.4995625	Czech/wav/026/CZ026_71.wav
UKR024_5_1	UKR024_5	UKR024	UKR	TRA	female	55	4.125	Ukrainian/wav/024/UA024_5.wav
BUL071_26_1	BUL071_26	BUL071	BUL	TRA	male	20	11.4375	Bulgarian/wav/071/BG071_26.wav
RUS006_69_1	RUS006_69	RUS006	RUS	TRA	male	25	3.669125	Russian/wav/006/RU006_69.wav
UKR012_86_1	UKR012_86	UKR012	UKR	TRA	female	18	4.25	Ukrainian/wav/012/UA012_86.wav
BUL071_22_1	BUL071_22	BUL071	BUL	TRA	male	20	9.8125	Bulgarian/wav/071/BG071_22.wav
UKR043_27_1	UKR043_27	UKR043	UKR	TRA	male	24	3.5	Ukrainian/wav/043/UA043_27.wav
RUS007_57_3	RUS007_57	RUS007	RUS	TRA	female	20	18.205125	Russian/wav/007/RU007_57.wav
HRV087_41_1	HRV087_41	HRV087	HRV	TRA	female	34	8.5300625	Croatian/wav/087/CR087_41.wav
RUS026_24_2	RUS026_24	RUS026	RUS	TRA	female	21	8.762625	Russian/wav/026/RU026_24.wav
UKR001_5_1	UKR001_5	UKR001	UKR	TRA	male	24	4.0625	Ukrainian/wav/001/UA001_5.wav
CZE010_22_2	CZE010_22	CZE010	CZE	TRA	male	51	10.9365625	Czech/wav/010/CZ010_22.wav
UKR099_72_1	UKR099_72	UKR099	UKR	TRA	male	56	4.9375	Ukrainian/wav/099/UA099_72.wav
BUL065_72_2	BUL065_72	BUL065	BUL	TRA	female	23	6.0625	Bulgarian/wav/065/BG065_72.wav
UKR063_20_1	UKR063_20	UKR063	UKR	TRA	female	49	7.25	Ukrainian/wav/063/UA063_20.wav
UKR014_36_1	UKR014_36	UKR014	UKR	TRA	female	47	3.625	Ukrainian/wav/014/UA014_36.wav
UKR080_6_1	UKR080_6	UKR080	UKR	TRA	male	33	4.1875	Ukrainian/wav/080/UA080_6.wav
RUS051_107_3	RUS051_107	RUS051	RUS	TRA	female	41	22.395125	Russian/wav/051/RU051_107.wav
CZE025_38_1	CZE025_38	CZE025	CZE	TRA	male	74	8.62425	Czech/wav/025/CZ025_38.wav
RUS020_55_3	RUS020_55	RUS020	RUS	TRA	male	20	12.129125	Russian/wav/020/RU020_55.wav
BUL072_103_3	BUL072_103	BUL072	BUL	TRA	male	20	14.75	Bulgarian/wav/072/BG072_103.wav
UKR006_84_2	UKR006_84	UKR006	UKR	TRA	female	57	6.0	Ukrainian/wav/006/UA006_84.wav
UKR071_13_1	UKR071_13	UKR071	UKR	TRA	male	44	4.25	Ukrainian/wav/071/UA071_13.wav
RUS120_48_3	RUS120_48	RUS120	RUS	TRA	female	18	16.7700625	Russian/wav/120/RU120_48.wav
RUS034_74_1	RUS034_74	RUS034	RUS	TRA	male	21	9.225125	Russian/wav/034/RU034_74.wav
UKR040_28_1	UKR040_28	UKR040	UKR	TRA	male	23	3.25	Ukrainian/wav/040/UA040_28.wav
RUS026_85_2	RUS026_85	RUS026	RUS	TRA	female	21	7.689125	Russian/wav/026/RU026_85.wav
HRV026_15_2	HRV026_15	HRV026	HRV	TRA	male	25	11.2800625	Croatian/wav/026/CR026_15.wav
BUL089_7_1	BUL089_7	BUL089	BUL	TRA	female	20	18.6875	Bulgarian/wav/089/BG089_7.wav
UKR067_46_1	UKR067_46	UKR067	UKR	TRA	female	55	3.875	Ukrainian/wav/067/UA067_46.wav
HRV090_20_1	HRV090_20	HRV090	HRV	TRA	female	21	3.6400625	Croatian/wav/090/CR090_20.wav
POL017_8_2	POL017_8	POL017	POL	TRA	female	23	7.4375	Polish/wav/017/PL017_8.wav
UKR061_41_1	UKR061_41	UKR061	UKR	TRA	female	16	3.625	Ukrainian/wav/061/UA061_41.wav
